#{"t_start": 1732679110.8584146, "env_id": "StopOnColorGame-v0"}
r,l,t
1.0,4,321.762101
0.0,1,321.763099
0.0,2,321.765098
1.0,1,321.765098
1.0,7,321.774235
1.0,1,321.774235
0.0,3,321.774235
0.0,2,321.774235
0.0,2,321.774235
0.0,2,321.792276
1.0,11,321.804903
0.0,4,321.804903
1.0,5,321.824285
0.0,2,321.826284
0.0,1,321.827284
0.0,3,321.832284
0.0,1,321.833284
0.0,5,321.841336
0.0,5,321.848336
0.0,1,321.849336
0.0,1,321.853336
0.0,3,321.854904
0.0,2,321.854904
1.0,3,321.854904
0.0,6,321.878245
0.0,5,321.88102
0.0,2,321.892475
1.0,5,321.900474
1.0,2,321.901474
0.0,9,321.91804
0.0,4,321.92578
1.0,2,321.927779
1.0,3,321.934781
1.0,1,321.935876
0.0,1,321.936932
0.0,7,321.949025
0.0,2,321.951026
0.0,3,321.956949
0.0,2,321.958947
0.0,2,321.959947
0.0,12,321.971513
1.0,1,321.971513
0.0,3,321.971513
0.0,1,321.971513
0.0,1,321.98702
0.0,5,321.998519
0.0,1,321.998519
0.0,6,322.01113
0.0,1,322.01513
0.0,3,322.017129
0.0,3,322.023751
0.0,2,322.025749
0.0,15,322.038317
0.0,3,322.038317
0.0,5,322.059621
1.0,2,322.061621
1.0,3,322.067621
0.0,12,322.083594
1.0,1,322.084595
0.0,3,322.090513
0.0,3,322.096514
0.0,7,322.109933
0.0,1,322.110606
1.0,8,322.123803
1.0,3,322.126801
0.0,2,322.13212
1.0,2,322.133119
0.0,3,322.139148
0.0,1,322.140152
0.0,6,322.14815
0.0,3,322.15315
0.0,2,322.154913
0.0,3,322.159918
1.0,1,322.160918
0.0,4,322.166919
0.0,1,322.167918
1.0,1,322.169017
0.0,1,322.169646
0.0,2,322.175601
0.0,1,322.176602
0.0,9,322.188171
0.0,7,322.188171
1.0,1,322.188171
0.0,3,322.203677
1.0,7,322.203677
1.0,1,322.219311
0.0,2,322.226252
0.0,5,322.228608
0.0,5,322.24172
0.0,2,322.243718
1.0,3,322.250718
0.0,4,322.258158
0.0,2,322.260158
0.0,2,322.266158
0.0,1,322.267158
0.0,4,322.273695
0.0,2,322.275694
0.0,4,322.282694
0.0,2,322.283694
0.0,16,322.309946
0.0,1,322.313946
0.0,3,322.315946
0.0,1,322.316945
0.0,3,322.321522
0.0,5,322.321522
0.0,2,322.321522
0.0,4,322.344406
0.0,2,322.347161
0.0,4,322.355153
0.0,3,322.362191
0.0,2,322.364189
1.0,1,322.369186
0.0,4,322.373691
1.0,1,322.378691
1.0,7,322.388188
1.0,1,322.388188
0.0,1,322.388188
0.0,3,322.388188
0.0,3,322.388188
0.0,2,322.403727
0.0,3,322.410774
0.0,6,322.419774
0.0,1,322.420773
0.0,4,322.426829
1.0,6,322.434828
1.0,1,322.435829
0.0,3,322.441361
0.0,1,322.442359
1.0,2,322.444364
0.0,3,322.449362
1.0,1,322.450361
1.0,1,322.451359
0.0,1,322.45486
0.0,1,322.45486
0.0,1,322.45486
0.0,1,322.45486
0.0,3,322.45486
0.0,1,322.45486
1.0,1,322.45486
0.0,1,322.45486
0.0,2,322.473704
0.0,3,322.473704
1.0,3,322.473704
0.0,2,322.473704
0.0,7,322.495279
0.0,1,322.496279
0.0,4,322.502279
0.0,12,322.504885
0.0,2,322.521576
0.0,4,322.524166
0.0,1,322.528165
1.0,5,322.535166
0.0,1,322.535166
0.0,1,322.536165
0.0,2,322.538255
1.0,8,322.550274
0.0,2,322.551275
0.0,5,322.554849
0.0,1,322.554849
1.0,5,322.554849
1.0,2,322.575107
0.0,1,322.576107
1.0,6,322.584106
0.0,3,322.589552
0.0,4,322.591065
0.0,2,322.591065
0.0,1,322.591065
0.0,1,322.591065
0.0,1,322.591065
0.0,4,322.610947
0.0,5,322.619948
0.0,5,322.621555
0.0,1,322.621555
0.0,2,322.621555
0.0,5,322.638205
0.0,6,322.645842
0.0,1,322.649842
0.0,7,322.658925
0.0,9,322.673581
0.0,5,322.68358
1.0,1,322.68458
1.0,3,322.688229
0.0,2,322.688229
1.0,1,322.688229
0.0,1,322.688229
0.0,2,322.704951
0.0,1,322.705948
0.0,1,322.707127
1.0,1,322.707127
0.0,11,322.729605
1.0,1,322.730601
0.0,1,322.731601
0.0,1,322.732605
1.0,1,322.733606
0.0,5,322.742017
0.0,1,322.746198
1.0,1,322.747194
0.0,1,322.748192
0.0,5,322.75579
0.0,1,322.756824
0.0,1,322.756824
0.0,2,322.761822
1.0,2,322.763821
1.0,3,322.768821
0.0,3,322.771589
0.0,1,322.775594
1.0,2,322.776595
0.0,1,322.777594
1.0,1,322.778594
1.0,1,322.782595
0.0,2,322.784594
0.0,5,322.788175
0.0,1,322.788175
0.0,6,322.788175
0.0,3,322.810045
0.0,2,322.811649
0.0,2,322.812823
0.0,3,322.812823
0.0,1,322.823758
0.0,1,322.824757
0.0,1,322.825756
0.0,1,322.826756
0.0,2,322.831757
1.0,2,322.833756
0.0,3,322.840368
0.0,1,322.841368
0.0,1,322.841368
0.0,2,322.843368
0.0,1,322.847368
0.0,3,322.850366
0.0,2,322.854882
0.0,1,322.854882
0.0,2,322.854882
1.0,1,322.854882
0.0,2,322.854882
0.0,1,322.854882
0.0,1,322.854882
0.0,5,322.875442
0.0,5,322.883443
0.0,1,322.884446
1.0,2,322.889366
0.0,3,322.892361
0.0,2,322.897361
0.0,7,322.907124
1.0,1,322.908121
0.0,7,322.928733
0.0,1,322.929732
1.0,1,322.93121
0.0,2,322.93121
1.0,1,322.93121
0.0,1,322.938379
0.0,1,322.939431
0.0,1,322.940429
1.0,1,322.944429
0.0,1,322.945429
0.0,1,322.946429
1.0,2,322.947429
0.0,1,322.951429
0.0,1,322.95243
0.0,1,322.953429
0.0,1,322.954429
0.0,1,322.954957
0.0,1,322.958962
0.0,8,322.968962
1.0,2,322.971507
0.0,1,322.971507
0.0,1,322.971507
0.0,5,322.971507
0.0,1,322.971507
0.0,1,322.971507
0.0,3,322.989029
0.0,1,322.990062
0.0,1,322.99106
0.0,1,322.996061
1.0,1,322.997061
0.0,1,322.99806
0.0,3,323.004912
0.0,1,323.005919
0.0,1,323.006917
1.0,1,323.007916
0.0,2,323.013917
0.0,2,323.015917
0.0,1,323.016917
1.0,1,323.017917
0.0,2,323.021508
0.0,1,323.021508
0.0,1,323.021508
0.0,1,323.021508
1.0,4,323.021508
0.0,1,323.021508
1.0,1,323.037016
0.0,4,323.046401
1.0,2,323.048521
0.0,2,323.048521
0.0,1,323.054934
1.0,2,323.059526
0.0,1,323.060526
0.0,1,323.061526
1.0,2,323.066526
0.0,1,323.067526
1.0,1,323.068526
0.0,1,323.069526
0.0,2,323.074902
0.0,1,323.075902
0.0,1,323.076903
1.0,1,323.077902
0.0,1,323.078902
0.0,8,323.0913
1.0,1,323.092299
0.0,1,323.093299
0.0,1,323.097232
0.0,2,323.099261
1.0,1,323.10026
0.0,3,323.105921
1.0,1,323.10692
0.0,1,323.107919
0.0,1,323.10892
0.0,1,323.11292
1.0,3,323.114919
1.0,1,323.115919
0.0,4,323.121531
0.0,1,323.121531
1.0,1,323.121531
0.0,5,323.121531
0.0,1,323.121531
0.0,1,323.137038
0.0,4,323.143254
0.0,1,323.144254
0.0,2,323.146254
0.0,1,323.150254
1.0,2,323.152255
0.0,1,323.152255
0.0,1,323.156934
0.0,1,323.162132
0.0,1,323.163171
0.0,2,323.163619
1.0,4,323.172763
1.0,3,323.17776
0.0,2,323.178761
0.0,2,323.180761
0.0,1,323.184761
0.0,2,323.18576
0.0,2,323.18829
0.0,1,323.192295
0.0,3,323.194295
0.0,2,323.199295
1.0,5,323.20485
0.0,3,323.20485
0.0,2,323.20485
0.0,2,323.20485
1.0,1,323.20485
0.0,4,323.222056
0.0,1,323.222658
0.0,1,323.223337
0.0,1,323.22739
0.0,1,323.22839
0.0,3,323.230391
0.0,1,323.23439
1.0,1,323.23539
0.0,1,323.236393
0.0,1,323.23739
1.0,1,323.238279
0.0,1,323.24147
0.0,1,323.24247
0.0,1,323.243471
0.0,1,323.244469
0.0,1,323.245488
0.0,1,323.249469
0.0,1,323.250468
1.0,1,323.25147
0.0,1,323.252466
1.0,1,323.252466
0.0,1,323.256973
0.0,2,323.258973
0.0,2,323.259979
1.0,2,323.26497
0.0,2,323.266975
1.0,1,323.267973
0.0,1,323.27155
1.0,1,323.27155
0.0,1,323.27155
1.0,1,323.27155
1.0,1,323.27155
0.0,1,323.27155
0.0,2,323.28706
0.0,2,323.288247
0.0,1,323.290854
0.0,1,323.290854
0.0,3,323.290854
0.0,2,323.290854
1.0,1,323.290854
0.0,1,323.290854
0.0,1,323.290854
1.0,6,323.3139
1.0,1,323.314901
0.0,1,323.315901
0.0,1,323.3169
1.0,2,323.321518
0.0,1,323.321518
0.0,1,323.321518
0.0,2,323.321518
0.0,1,323.321518
0.0,1,323.321518
1.0,1,323.321518
