#{"t_start": 1734309533.218619, "env_id": "None"}
r,l,t
0.0,101,99.832334
0.0,101,99.845185
0.0,101,99.869498
0.0,101,99.887096
0.99,1,99.888096
0.0,101,99.888096
0.96,4,99.892852
0.0,101,99.908397
0.0,101,99.912454
0.0,101,99.926029
0.0,101,99.926029
0.0,101,99.927027
0.0,101,99.959566
0.0,101,99.970564
0.0,101,100.0
0.0,101,100.019528
0.0,101,100.021528
0.95,5,100.029085
0.0,101,100.039085
0.0,101,100.041817
0.03,97,100.049855
0.98,2,100.051856
0.55,45,100.054854
0.0,101,100.055854
0.0,101,100.055854
0.0,101,100.092787
0.67,33,100.102784
0.0,101,100.103784
0.89,11,100.117573
0.0,101,100.150803
0.0,101,100.160834
0.99,1,100.161834
0.0,101,100.170834
0.98,2,100.172834
0.0,101,100.180304
0.99,1,100.180304
0.97,3,100.181303
0.98,2,100.185302
0.0,101,100.190302
0.0,101,100.192081
0.0,101,100.192081
0.83,17,100.205087
0.0,101,100.221724
0.93,7,100.230283
0.99,1,100.231285
0.0,101,100.235283
0.98,2,100.237283
0.99,1,100.237283
0.98,2,100.241763
0.0,101,100.247387
0.0,101,100.282209
0.0,101,100.297826
0.99,1,100.301825
0.25,75,100.306824
0.98,2,100.3085
0.98,2,100.311552
0.0,101,100.313555
0.98,2,100.313555
0.0,101,100.322556
0.0,101,100.323556
0.0,101,100.326364
0.0,101,100.362514
0.05,95,100.365514
0.49,51,100.375941
0.0,101,100.375941
0.99,1,100.383312
0.48,52,100.389733
0.69,31,100.414998
0.0,101,100.425997
0.99,1,100.429996
0.0,101,100.440994
0.56,44,100.442994
0.0,101,100.442994
0.81,19,100.442994
0.98,2,100.457865
0.0,101,100.469193
0.0,101,100.470194
0.8,20,100.495642
0.0,101,100.509129
0.84,16,100.509129
0.0,101,100.509129
0.0,101,100.539587
0.0,101,100.558631
0.0,101,100.583716
0.0,101,100.594952
0.75,25,100.594952
0.02,98,100.594952
0.99,1,100.595953
0.98,2,100.599952
0.0,101,100.602376
0.0,101,100.613493
0.99,1,100.614493
0.86,14,100.637311
0.0,101,100.658602
0.0,101,100.664973
0.0,101,100.6717
0.0,101,100.68258
0.18,82,100.70823
0.11,89,100.70823
0.72,28,100.70823
0.0,101,100.733701
0.0,101,100.7377
0.0,101,100.739701
0.95,5,100.74793
0.0,101,100.772831
0.7,30,100.786192
0.0,101,100.793874
0.99,1,100.793874
0.0,101,100.798874
0.84,16,100.807849
0.0,101,100.817621
0.99,1,100.818621
0.25,75,100.845313
0.0,101,100.850313
0.0,101,100.850313
0.0,101,100.850313
0.14,86,100.855313
0.78,22,100.879603
0.65,35,100.896603
0.0,101,100.911994
0.0,101,100.936621
0.0,101,100.939625
0.99,1,100.943623
0.0,101,100.951626
0.0,101,100.963954
0.63,37,100.966954
0.0,101,100.994259
0.0,101,100.994259
0.98,2,100.996258
0.99,1,100.999258
0.0,101,101.000258
0.0,101,101.020018
0.0,101,101.044095
0.0,101,101.08021
0.0,101,101.08521
0.0,101,101.091237
0.0,101,101.106696
0.9,10,101.109735
0.0,101,101.110733
0.99,1,101.111733
0.97,3,101.117076
0.0,101,101.131909
0.0,101,101.135824
0.0,101,101.136822
0.26,74,101.141897
0.79,21,101.1421
0.72,28,101.142685
0.0,101,101.159605
0.75,25,101.193876
0.48,52,101.209187
0.0,101,101.224542
0.0,101,101.226039
0.0,101,101.251201
0.99,1,101.252202
0.99,1,101.253201
0.99,1,101.256201
0.99,1,101.257201
0.0,101,101.273201
0.0,101,101.276377
0.0,101,101.276377
0.59,41,101.276377
0.0,101,101.276377
0.0,101,101.276377
0.99,1,101.276377
0.69,31,101.327444
0.0,101,101.336215
0.0,101,101.34729
0.99,1,101.348324
0.0,101,101.358706
0.0,101,101.388721
0.99,1,101.388721
0.99,1,101.391897
0.01,99,101.403948
0.97,3,101.408648
0.0,101,101.413199
0.0,101,101.42225
0.0,101,101.423249
0.0,101,101.423249
0.99,1,101.425412
0.97,3,101.429457
0.0,101,101.465883
0.7,30,101.469859
0.0,101,101.475256
0.99,1,101.475256
0.0,101,101.491647
0.99,1,101.492093
0.0,101,101.502149
0.0,101,101.538033
0.0,101,101.553747
0.0,101,101.558602
0.0,101,101.563437
0.0,101,101.565443
0.05,95,101.599084
0.0,101,101.604084
0.0,101,101.611502
0.0,101,101.625093
0.25,75,101.634137
0.0,101,101.635136
0.0,101,101.687198
0.0,101,101.691792
0.0,101,101.698842
0.0,101,101.702841
0.0,101,101.736982
0.0,101,101.741754
0.0,101,101.753801
0.0,101,101.771811
0.0,101,101.775964
0.0,101,101.775964
0.23,77,101.800196
0.61,39,101.800196
0.75,25,101.809198
0.0,101,101.832523
0.4,60,101.836523
0.0,101,101.838523
0.96,4,101.838523
0.0,101,101.843523
0.96,4,101.848561
0.0,101,101.885286
0.0,101,101.913496
0.99,1,101.914496
0.98,2,101.915497
0.0,101,101.920497
0.0,101,101.938136
0.0,101,101.938136
0.99,1,101.939136
0.0,101,101.949783
0.0,101,101.975139
0.0,101,101.980149
0.0,101,101.980149
0.0,101,101.992303
0.98,2,101.997303
0.39,61,102.003689
0.82,18,102.005689
0.84,16,102.009575
0.91,9,102.021573
0.0,101,102.027188
0.0,101,102.059759
0.23,77,102.059759
0.0,101,102.075155
0.0,101,102.0762
0.0,101,102.118648
0.99,1,102.118648
0.94,6,102.128099
0.16,84,102.128099
0.0,101,102.1291
0.0,101,102.134099
0.99,1,102.1351
0.0,101,102.139099
0.0,101,102.154746
0.0,101,102.190095
0.0,101,102.190095
0.44,56,102.199726
0.51,49,102.200726
0.0,101,102.211523
0.0,101,102.215522
0.98,2,102.215522
0.0,101,102.263658
0.0,101,102.264658
0.0,101,102.272658
0.0,101,102.293818
0.31,69,102.305818
0.0,101,102.332132
0.0,101,102.333132
0.0,101,102.355156
0.0,101,102.357991
0.0,101,102.371847
0.99,1,102.372815
0.03,97,102.421389
0.0,101,102.425993
0.0,101,102.435994
0.0,101,102.459506
0.35,65,102.462505
0.97,3,102.465507
0.0,101,102.476113
0.75,25,102.497658
0.0,101,102.500658
0.0,101,102.500658
0.99,1,102.503659
0.0,101,102.510594
0.07,93,102.514594
0.67,33,102.553916
0.4,60,102.554915
0.0,101,102.566916
0.0,101,102.568916
0.0,101,102.57716
0.88,12,102.59119
0.73,27,102.59119
0.0,101,102.600858
0.98,2,102.60186
0.12,88,102.610504
0.0,101,102.632021
0.0,101,102.633023
0.98,2,102.634023
0.74,26,102.637022
0.99,1,102.638021
0.0,101,102.640025
0.0,101,102.687078
0.0,101,102.695786
0.98,2,102.697786
0.99,1,102.700787
0.0,101,102.700787
0.84,16,102.720538
0.0,101,102.722539
0.0,101,102.722539
0.99,1,102.723541
0.0,101,102.741879
0.99,1,102.742888
0.79,21,102.746885
0.89,11,102.756885
0.0,101,102.761667
0.99,1,102.762666
0.0,101,102.765667
0.0,101,102.767666
0.0,101,102.770668
0.7,30,102.78719
0.0,101,102.816429
0.56,44,102.824517
0.0,101,102.830062
0.0,101,102.852769
0.0,101,102.855767
0.99,1,102.855767
0.57,43,102.886147
0.0,101,102.888146
0.0,101,102.898962
0.92,8,102.901962
0.0,101,102.903961
0.0,101,102.908562
0.0,101,102.922611
0.99,1,102.923611
0.36,64,102.94384
0.99,1,102.94484
0.0,101,102.95384
0.0,101,102.959538
0.99,1,102.960536
0.41,59,102.969536
0.51,49,102.970536
0.0,101,102.990216
0.72,28,103.011386
0.0,101,103.036244
0.0,101,103.036244
0.0,101,103.041256
0.98,2,103.042796
0.0,101,103.056796
0.71,29,103.070382
0.98,2,103.073381
0.0,101,103.075109
0.0,101,103.084165
0.0,101,103.090166
0.0,101,103.100765
0.0,101,103.119325
0.99,1,103.120325
0.0,101,103.138044
0.0,101,103.159054
0.0,101,103.159054
0.96,4,103.175566
0.56,44,103.181563
0.0,101,103.187562
0.0,101,103.207817
0.0,101,103.209333
0.98,2,103.213331
0.61,39,103.217332
0.97,3,103.217332
0.0,101,103.219331
0.0,101,103.228566
0.0,101,103.242707
0.51,49,103.261847
0.0,101,103.285843
0.98,2,103.289844
0.0,101,103.325311
0.98,2,103.327354
0.0,101,103.331353
0.0,101,103.358703
0.0,101,103.369755
0.0,101,103.369755
0.0,101,103.370755
0.98,2,103.370755
0.95,5,103.376484
0.96,4,103.377535
0.98,2,103.382535
0.0,101,103.382535
0.0,101,103.395157
0.0,101,103.410486
0.0,101,103.432035
0.3,70,103.472626
0.0,101,103.474582
0.0,101,103.478319
0.27,73,103.484319
0.0,101,103.498772
0.99,1,103.501772
0.0,101,103.514421
0.99,1,103.518422
-0.01,101,103.520421
0.72,28,103.520421
0.31,69,103.527171
0.81,19,103.527171
0.95,5,103.527171
0.99,1,103.531173
0.99,1,103.532171
0.0,101,103.534171
0.98,2,103.538172
0.0,101,103.551242
0.57,43,103.594805
0.0,101,103.609555
0.0,101,103.613556
0.0,101,103.614554
0.72,28,103.645757
0.14,86,103.646758
0.0,101,103.654759
0.0,101,103.656757
0.98,2,103.662463
0.0,101,103.667463
0.0,101,103.667463
0.0,101,103.684278
0.98,2,103.689276
0.0,101,103.73256
0.99,1,103.733561
0.99,1,103.733561
0.0,101,103.750854
0.0,101,103.752855
0.84,16,103.757924
0.0,101,103.784153
0.0,101,103.787154
0.0,101,103.794766
0.92,8,103.794766
0.22,78,103.794766
0.0,101,103.799777
0.0,101,103.804767
0.0,101,103.804767
0.98,2,103.805767
0.83,17,103.814427
