#{"t_start": 1734309366.4216466, "env_id": "None"}
r,l,t
0.98,2,66.655547
0.94,6,66.656546
0.97,3,66.656546
0.97,3,66.656546
0.89,11,66.657546
0.99,1,66.657546
0.93,7,66.659172
0.97,3,66.659172
0.99,1,66.663198
0.99,1,66.663198
0.65,35,66.665199
0.98,2,66.665199
0.98,2,66.665199
0.99,1,66.667199
0.95,5,66.667199
0.98,2,66.6682
0.93,7,66.6682
0.98,2,66.6682
0.98,2,66.673199
0.88,12,66.674199
0.89,11,66.674199
0.99,1,66.674199
0.9,10,66.675673
0.94,6,66.67644
0.88,12,66.67644
0.99,1,66.67644
0.91,9,66.67644
0.98,2,66.67644
0.95,5,66.67644
0.94,6,66.67644
0.99,1,66.67644
0.93,7,66.67644
0.9,10,66.67644
0.98,2,66.67644
0.99,1,66.692071
0.88,12,66.692071
0.98,2,66.692071
0.99,1,66.69241
0.95,5,66.69241
0.97,3,66.69241
0.9,10,66.69241
0.98,2,66.69241
0.92,8,66.69241
0.87,13,66.69241
0.92,8,66.69241
0.99,1,66.69241
0.97,3,66.69241
0.97,3,66.69241
0.95,5,66.69241
0.99,1,66.69241
0.99,1,66.69241
0.95,5,66.69241
0.99,1,66.709006
0.99,1,66.709006
0.88,12,66.709006
0.96,4,66.709006
0.99,1,66.709006
0.88,12,66.709006
0.92,8,66.709006
0.96,4,66.709006
0.92,8,66.709006
0.96,4,66.709006
0.89,11,66.709006
0.89,11,66.709006
0.94,6,66.709006
0.91,9,66.709006
0.94,6,66.709006
0.95,5,66.725637
0.99,1,66.725637
0.87,13,66.725637
0.95,5,66.725637
0.93,7,66.725637
0.95,5,66.742287
0.93,7,66.744283
0.96,4,66.744283
0.52,48,66.744283
0.99,1,66.744283
0.86,14,66.744283
0.93,7,66.744283
0.99,1,66.744283
0.97,3,66.744283
0.9,10,66.744283
0.86,14,66.744283
0.99,1,66.744283
0.95,5,66.744283
0.99,1,66.744283
0.98,2,66.744283
0.97,3,66.744283
0.96,4,66.744283
0.99,1,66.762216
0.99,1,66.762216
0.95,5,66.763217
0.99,1,66.764217
0.97,3,66.766217
0.98,2,66.766217
0.99,1,66.767217
0.78,22,66.771216
0.83,17,66.772216
0.98,2,66.772216
0.88,12,66.773217
0.9,10,66.773217
0.97,3,66.774216
0.9,10,66.774216
0.99,1,66.774216
0.95,5,66.774216
0.85,15,66.775889
0.97,3,66.779909
0.96,4,66.779909
0.97,3,66.780909
0.99,1,66.780909
0.98,2,66.781909
0.88,12,66.781909
0.99,1,66.782909
0.96,4,66.782909
0.98,2,66.783909
0.91,9,66.787909
0.75,25,66.787909
0.99,1,66.787909
0.93,7,66.787909
0.98,2,66.787909
0.99,1,66.78991
0.97,3,66.79091
0.89,11,66.792968
0.99,1,66.792968
0.94,6,66.792968
0.87,13,66.792968
0.94,6,66.792968
0.98,2,66.792968
0.88,12,66.792968
0.88,12,66.792968
0.89,11,66.792968
0.91,9,66.792968
0.98,2,66.792968
0.95,5,66.792968
0.97,3,66.792968
0.87,13,66.809008
0.93,7,66.809008
0.95,5,66.809008
0.95,5,66.809008
0.89,11,66.809008
0.98,2,66.809008
0.98,2,66.809008
0.94,6,66.809008
0.99,1,66.809008
0.97,3,66.809008
0.93,7,66.809008
0.99,1,66.809008
0.98,2,66.809008
0.98,2,66.809008
0.99,1,66.809008
0.95,5,66.809008
0.98,2,66.809008
0.86,14,66.809008
0.98,2,66.809008
0.96,4,66.824636
0.95,5,66.824636
0.9,10,66.824636
0.99,1,66.825656
0.99,1,66.825656
0.95,5,66.825656
0.87,13,66.825656
0.99,1,66.825656
0.99,1,66.825656
0.98,2,66.825656
0.98,2,66.825656
0.92,8,66.825656
0.96,4,66.825656
0.98,2,66.825656
0.98,2,66.825656
0.96,4,66.825656
0.99,1,66.842439
0.87,13,66.842439
0.94,6,66.842439
0.99,1,66.842439
0.99,1,66.842439
0.94,6,66.842439
0.91,9,66.842439
0.97,3,66.842439
0.93,7,66.842439
0.92,8,66.842439
0.94,6,66.85807
0.82,18,66.859013
0.99,1,66.859013
0.99,1,66.860933
0.93,7,66.860933
0.99,1,66.860933
0.99,1,66.861039
0.77,23,66.861039
0.98,2,66.861039
0.9,10,66.861039
0.98,2,66.861039
0.97,3,66.861039
0.95,5,66.861039
0.87,13,66.87692
0.88,12,66.877918
0.89,11,66.877918
0.69,31,66.877918
0.89,11,66.878919
0.96,4,66.879918
0.94,6,66.879918
0.97,3,66.880918
0.99,1,66.880918
0.99,1,66.880918
0.92,8,66.884918
0.93,7,66.885918
0.96,4,66.885918
0.93,7,66.886918
0.94,6,66.887918
0.98,2,66.888918
0.96,4,66.888918
0.92,8,66.889918
0.98,2,66.889918
0.97,3,66.889918
0.99,1,66.889918
0.99,1,66.894447
0.94,6,66.895448
0.98,2,66.896447
0.95,5,66.896447
0.99,1,66.897448
0.95,5,66.897448
0.98,2,66.898449
0.95,5,66.898449
0.96,4,66.902448
0.94,6,66.902448
0.98,2,66.903447
0.79,21,66.903447
0.96,4,66.904447
0.87,13,66.904447
0.98,2,66.904447
0.99,1,66.905447
0.98,2,66.906447
0.9,10,66.906447
0.99,1,66.906447
0.95,5,66.909679
0.83,17,66.909679
0.96,4,66.909679
0.95,5,66.909679
0.96,4,66.909679
0.93,7,66.909679
0.98,2,66.909679
0.99,1,66.909679
0.99,1,66.909679
0.88,12,66.909679
0.99,1,66.909679
0.99,1,66.909679
0.98,2,66.909679
0.99,1,66.909679
0.88,12,66.909679
0.9,10,66.909679
0.98,2,66.909679
0.96,4,66.925917
0.96,4,66.925917
0.92,8,66.925917
0.97,3,66.925917
0.96,4,66.925917
0.79,21,66.925917
0.98,2,66.925917
0.81,19,66.925917
0.9,10,66.925917
0.99,1,66.925917
0.85,15,66.925917
0.93,7,66.925917
0.96,4,66.925917
0.96,4,66.9435
0.97,3,66.9435
0.97,3,66.944499
0.96,4,66.944499
0.99,1,66.944499
0.98,2,66.949498
0.98,2,66.951498
0.99,1,66.951498
0.97,3,66.952498
0.93,7,66.965108
0.85,15,66.965108
0.84,16,66.966101
0.87,13,66.968101
0.97,3,66.968101
0.83,17,66.968101
0.91,9,66.9721
0.99,1,66.9721
0.84,16,66.973101
0.99,1,66.974101
0.89,11,66.975669
0.94,6,66.975669
0.83,17,66.975669
0.95,5,66.977466
0.99,1,66.977466
0.99,1,66.977466
0.95,5,66.977466
0.98,2,66.977466
0.94,6,66.977466
0.99,1,66.977466
0.97,3,66.977466
0.99,1,66.977466
0.99,1,66.977466
0.99,1,66.977466
0.98,2,66.977466
0.83,17,66.977466
0.99,1,66.977466
0.94,6,66.977466
0.96,4,66.977466
0.99,1,66.977466
0.97,3,66.977466
0.98,2,66.99254
0.95,5,66.99254
0.96,4,66.99254
0.96,4,66.99254
0.99,1,66.99254
0.99,1,66.99254
0.93,7,66.99254
0.8,20,66.99254
0.98,2,66.99254
0.99,1,66.99254
0.98,2,66.99254
0.99,1,66.99254
0.87,13,66.99254
0.99,1,67.008936
0.88,12,67.008936
0.85,15,67.008936
0.98,2,67.010843
0.99,1,67.010843
0.99,1,67.010843
0.91,9,67.011841
0.88,12,67.012839
0.96,4,67.01384
0.98,2,67.01384
0.96,4,67.018841
0.98,2,67.018841
0.98,2,67.01984
0.93,7,67.02184
0.97,3,67.02184
0.97,3,67.02284
0.86,14,67.027616
0.98,2,67.027616
0.98,2,67.027616
0.98,2,67.02862
0.99,1,67.02862
0.89,11,67.029616
0.92,8,67.030613
0.96,4,67.031616
0.96,4,67.031616
0.98,2,67.037618
0.98,2,67.037618
0.88,12,67.037618
0.99,1,67.038616
0.92,8,67.040616
0.72,28,67.042428
0.95,5,67.042428
0.75,25,67.042428
0.94,6,67.042428
0.89,11,67.042428
0.93,7,67.042428
0.99,1,67.042428
0.97,3,67.042428
0.99,1,67.042428
0.99,1,67.042428
0.99,1,67.042428
0.94,6,67.042428
0.96,4,67.042428
0.87,13,67.042428
0.85,15,67.042428
0.97,3,67.042428
0.99,1,67.042428
0.98,2,67.042428
0.95,5,67.042428
0.95,5,67.042428
0.99,1,67.042428
0.96,4,67.058053
0.97,3,67.059012
0.97,3,67.059012
0.99,1,67.059012
0.96,4,67.059012
0.98,2,67.059012
0.93,7,67.059012
0.99,1,67.059012
0.9,10,67.059012
0.92,8,67.059012
0.91,9,67.059012
0.91,9,67.074673
0.93,7,67.075672
0.95,5,67.075672
0.98,2,67.075672
0.91,9,67.075672
0.96,4,67.075672
0.89,11,67.075672
0.93,7,67.075672
0.99,1,67.075672
0.96,4,67.075672
0.78,22,67.075672
0.99,1,67.075672
0.98,2,67.093404
0.9,10,67.094375
0.89,11,67.094375
0.95,5,67.094375
0.93,7,67.094375
0.94,6,67.094375
0.99,1,67.094375
0.96,4,67.094375
0.96,4,67.094375
0.96,4,67.094375
0.9,10,67.094375
0.92,8,67.094375
0.98,2,67.094375
0.98,2,67.094375
0.99,1,67.094375
0.99,1,67.094375
0.94,6,67.094375
0.99,1,67.094375
0.91,9,67.094375
0.98,2,67.111279
0.24,76,67.112278
0.98,2,67.112278
0.97,3,67.112278
0.99,1,67.113278
0.96,4,67.113278
0.98,2,67.113278
0.99,1,67.114278
0.99,1,67.114278
0.95,5,67.114278
0.92,8,67.116278
0.99,1,67.116278
0.85,15,67.116278
0.99,1,67.120278
0.99,1,67.120278
0.98,2,67.122279
0.89,11,67.123278
