#{"t_start": 1734309533.2093298, "env_id": "None"}
r,l,t
0.58,42,13.141898
0.93,7,13.144898
0.74,26,13.144898
0.25,75,13.147898
0.69,31,13.147898
0.77,23,13.152331
0.91,9,13.152331
0.0,101,13.152331
0.99,1,13.152331
0.79,21,13.152331
0.93,7,13.152331
0.83,17,13.152331
0.93,7,13.167955
0.74,26,13.173835
0.98,2,13.175835
0.7,30,13.177835
0.99,1,13.178835
0.72,28,13.183832
0.55,45,13.185606
0.91,9,13.187662
0.99,1,13.188697
0.87,13,13.188697
0.64,36,13.189695
0.99,1,13.189695
0.99,1,13.189695
0.17,83,13.190695
0.95,5,13.190695
0.99,1,13.1917
0.98,2,13.1917
0.98,2,13.193699
0.95,5,13.194695
0.98,2,13.196696
0.44,56,13.197697
0.99,1,13.197697
0.99,1,13.198695
0.91,9,13.199695
0.93,7,13.20066
0.96,4,13.202309
0.81,19,13.202309
0.88,12,13.202309
0.89,11,13.202309
0.9,10,13.202309
0.86,14,13.202309
0.95,5,13.202309
0.44,56,13.202309
0.99,1,13.202309
0.98,2,13.202309
0.86,14,13.202309
0.99,1,13.202309
0.99,1,13.202309
0.86,14,13.202309
0.97,3,13.218968
0.99,1,13.227075
0.93,7,13.227075
0.98,2,13.228121
0.66,34,13.228121
0.92,8,13.228121
0.4,60,13.235573
0.82,18,13.236582
0.99,1,13.236582
0.94,6,13.237579
0.94,6,13.237579
0.86,14,13.24058
0.95,5,13.244579
0.64,36,13.250579
0.74,26,13.250579
0.99,1,13.251579
0.84,16,13.253579
0.86,14,13.254579
0.87,13,13.254579
0.79,21,13.254579
0.13,87,13.261579
0.94,6,13.261579
0.93,7,13.261579
0.94,6,13.261579
0.92,8,13.261579
0.98,2,13.263578
0.98,2,13.263578
0.98,2,13.263578
0.9,10,13.265578
0.94,6,13.267579
0.99,1,13.268578
0.92,8,13.268988
0.71,29,13.268988
0.93,7,13.268988
0.99,1,13.268988
0.96,4,13.268988
0.97,3,13.268988
0.99,1,13.268988
0.91,9,13.268988
0.99,1,13.268988
0.77,23,13.286111
0.94,6,13.287149
0.74,26,13.289147
0.98,2,13.291148
0.96,4,13.291148
0.85,15,13.291148
0.76,24,13.295148
0.89,11,13.298147
0.45,55,13.300148
0.93,7,13.303428
0.66,34,13.305426
0.86,14,13.307425
0.99,1,13.30843
0.96,4,13.310423
0.55,45,13.313426
0.95,5,13.314426
0.32,68,13.318989
0.95,5,13.318989
0.92,8,13.318989
0.83,17,13.318989
0.99,1,13.318989
0.97,3,13.318989
0.94,6,13.318989
0.98,2,13.318989
0.7,30,13.335747
0.94,6,13.341499
0.89,11,13.343382
0.22,78,13.343498
0.95,5,13.343498
0.95,5,13.343498
0.52,48,13.352243
0.97,3,13.355249
0.9,10,13.355249
0.64,36,13.356249
0.98,2,13.35725
0.95,5,13.361251
0.8,20,13.362249
0.66,34,13.363249
0.88,12,13.36725
0.95,5,13.372249
0.62,38,13.372249
0.84,16,13.373249
0.88,12,13.375249
0.28,72,13.376251
0.94,6,13.37825
0.96,4,13.380249
0.8,20,13.381249
0.94,6,13.381249
0.99,1,13.38225
0.99,1,13.38225
0.8,20,13.38225
0.92,8,13.385851
0.85,15,13.385851
0.95,5,13.385851
0.23,77,13.385851
0.95,5,13.385851
0.8,20,13.385851
0.89,11,13.385851
0.93,7,13.385851
0.85,15,13.403933
0.93,7,13.409931
0.99,1,13.411931
0.36,64,13.411931
0.77,23,13.414931
0.62,38,13.416931
0.94,6,13.416931
0.79,21,13.418921
0.61,39,13.420971
0.76,24,13.42197
0.97,3,13.42297
0.93,7,13.42297
0.99,1,13.42497
0.99,1,13.42497
0.97,3,13.42597
0.98,2,13.42697
0.96,4,13.42997
0.83,17,13.430971
0.97,3,13.430971
0.53,47,13.430971
0.89,11,13.430971
0.9,10,13.43397
0.92,8,13.435644
0.1,90,13.435644
0.96,4,13.435644
0.91,9,13.435644
0.91,9,13.435644
0.95,5,13.435644
0.87,13,13.435644
0.86,14,13.435644
0.91,9,13.435644
0.87,13,13.435644
0.99,1,13.435644
0.85,15,13.435644
0.94,6,13.452276
0.89,11,13.452276
0.67,33,13.459029
0.91,9,13.459029
0.89,11,13.459912
0.9,10,13.459912
0.87,13,13.470896
0.65,35,13.473896
0.76,24,13.475898
0.98,2,13.475898
0.88,12,13.476895
0.98,2,13.478895
0.8,20,13.481895
0.87,13,13.482896
0.98,2,13.485744
0.75,25,13.487766
0.9,10,13.489766
0.92,8,13.490765
0.8,20,13.493765
0.65,35,13.493765
0.99,1,13.494765
0.0,101,13.498765
0.86,14,13.499765
0.89,11,13.500766
0.98,2,13.502266
0.89,11,13.502266
0.8,20,13.502266
0.69,31,13.502266
0.84,16,13.502266
0.98,2,13.502266
0.87,13,13.502266
0.97,3,13.502266
0.98,2,13.502266
0.76,24,13.502266
0.95,5,13.502266
0.96,4,13.518673
0.99,1,13.519932
0.39,61,13.520931
0.9,10,13.52193
0.98,2,13.52293
0.77,23,13.52493
0.93,7,13.52793
0.89,11,13.52993
0.77,23,13.530931
0.9,10,13.53193
0.73,27,13.53193
0.93,7,13.53571
0.39,61,13.53571
0.74,26,13.53571
0.91,9,13.53571
0.96,4,13.53571
0.98,2,13.53571
0.82,18,13.53571
0.56,44,13.53571
0.98,2,13.53571
0.91,9,13.53571
0.65,35,13.53571
0.92,8,13.53571
0.81,19,13.551338
0.97,3,13.551338
0.98,2,13.552233
0.87,13,13.552233
0.88,12,13.552233
0.86,14,13.552233
0.83,17,13.552233
0.99,1,13.552233
0.85,15,13.552233
0.6,40,13.567912
0.98,2,13.568915
0.92,8,13.568915
0.84,16,13.568915
0.99,1,13.575693
0.97,3,13.57708
0.81,19,13.57718
0.51,49,13.586602
0.9,10,13.5876
0.69,31,13.588599
0.9,10,13.590599
0.97,3,13.592598
0.98,2,13.593597
0.92,8,13.594597
0.96,4,13.596597
0.96,4,13.600597
0.86,14,13.601597
0.99,1,13.601597
0.7,30,13.604598
0.51,49,13.606597
0.85,15,13.609597
0.54,46,13.609597
0.95,5,13.613597
0.64,36,13.613597
0.99,1,13.614597
0.6,40,13.614597
0.91,9,13.614597
0.85,15,13.615597
0.97,3,13.617597
0.86,14,13.617597
0.91,9,13.617597
0.96,4,13.618952
0.99,1,13.618952
0.98,2,13.618952
0.98,2,13.618952
0.97,3,13.618952
0.92,8,13.618952
0.78,22,13.618952
0.97,3,13.618952
0.98,2,13.618952
0.89,11,13.618952
0.97,3,13.618952
0.98,2,13.618952
0.57,43,13.618952
0.19,81,13.63458
0.79,21,13.63458
0.97,3,13.636119
0.99,1,13.636119
0.98,2,13.639122
0.97,3,13.639122
0.99,1,13.640121
0.81,19,13.64112
0.95,5,13.64412
0.73,27,13.64612
0.92,8,13.64612
0.87,13,13.64612
0.95,5,13.64712
0.91,9,13.65012
0.97,3,13.65012
0.93,7,13.65329
0.91,9,13.654289
0.95,5,13.655289
0.88,12,13.658289
0.91,9,13.662289
0.51,49,13.668994
0.86,14,13.668994
0.97,3,13.668994
0.78,22,13.668994
0.97,3,13.668994
0.92,8,13.668994
0.66,34,13.668994
0.98,2,13.668994
0.92,8,13.684625
0.95,5,13.685654
0.35,65,13.692107
0.74,26,13.694025
0.87,13,13.694025
0.99,1,13.694025
0.97,3,13.694025
0.65,35,13.694025
0.37,63,13.694025
0.29,71,13.694025
0.94,6,13.70223
0.93,7,13.704235
0.89,11,13.705235
0.83,17,13.705235
0.5,50,13.706235
0.88,12,13.708235
0.82,18,13.709238
0.89,11,13.713236
0.88,12,13.715236
0.95,5,13.720236
0.83,17,13.723236
0.83,17,13.726236
0.78,22,13.731236
0.73,27,13.733236
0.61,39,13.735612
0.82,18,13.735612
0.65,35,13.735612
0.96,4,13.735612
0.96,4,13.735612
0.8,20,13.735612
0.94,6,13.735612
0.66,34,13.735612
0.97,3,13.735612
0.94,6,13.751241
0.37,63,13.752769
0.72,28,13.7578
0.46,54,13.7578
0.85,15,13.7618
0.81,19,13.7628
0.89,11,13.7628
0.94,6,13.7638
0.76,24,13.7638
0.96,4,13.767801
0.99,1,13.768871
0.74,26,13.77592
0.83,17,13.77892
0.81,19,13.779921
0.98,2,13.78192
0.8,20,13.78292
0.37,63,13.78292
0.79,21,13.78292
0.99,1,13.783921
0.94,6,13.784921
0.99,1,13.784921
0.7,30,13.785618
0.96,4,13.785618
0.77,23,13.785618
0.94,6,13.785618
0.46,54,13.785618
0.99,1,13.785618
0.38,62,13.785618
0.8,20,13.785618
0.86,14,13.785618
0.91,9,13.785618
0.99,1,13.785618
0.8,20,13.806832
0.9,10,13.809334
0.75,25,13.809334
0.75,25,13.809334
0.77,23,13.809334
0.71,29,13.819896
0.86,14,13.820893
0.76,24,13.823893
0.73,27,13.823893
0.94,6,13.829893
0.99,1,13.830893
0.99,1,13.831892
0.88,12,13.831892
0.76,24,13.833894
0.77,23,13.836893
0.97,3,13.836893
0.79,21,13.838892
0.82,18,13.838892
0.65,35,13.839891
0.97,3,13.841891
0.99,1,13.842891
0.97,3,13.842891
0.95,5,13.843891
0.88,12,13.843891
0.98,2,13.845891
0.96,4,13.846891
0.66,34,13.849891
0.92,8,13.852273
0.95,5,13.852273
0.39,61,13.852273
0.97,3,13.852273
0.66,34,13.852273
0.99,1,13.852273
0.87,13,13.852273
0.77,23,13.852273
0.93,7,13.852273
0.9,10,13.867901
0.75,25,13.871723
0.74,26,13.873724
0.97,3,13.876724
0.95,5,13.876724
0.64,36,13.876724
0.52,48,13.883724
0.9,10,13.886638
0.9,10,13.886638
0.88,12,13.888646
0.98,2,13.888646
0.79,21,13.888646
0.99,1,13.889639
0.76,24,13.892636
0.96,4,13.893638
0.69,31,13.894636
0.97,3,13.895638
0.85,15,13.898636
0.9,10,13.898636
0.99,1,13.899635
0.94,6,13.899635
0.85,15,13.902331
0.57,43,13.902331
0.92,8,13.902331
0.98,2,13.902331
0.86,14,13.902331
0.88,12,13.902331
0.95,5,13.902331
0.5,50,13.902331
0.97,3,13.902331
0.93,7,13.918968
0.74,26,13.926044
0.99,1,13.926044
0.96,4,13.926044
0.9,10,13.926044
0.99,1,13.926044
0.63,37,13.926044
0.99,1,13.926044
0.86,14,13.926044
0.99,1,13.926044
0.95,5,13.926044
0.83,17,13.935571
0.72,28,13.935571
0.85,15,13.935571
0.99,1,13.935571
0.95,5,13.936613
0.96,4,13.940609
0.68,32,13.944612
0.91,9,13.946612
0.95,5,13.946612
0.98,2,13.948612
0.97,3,13.94961
0.98,2,13.950612
0.85,15,13.954614
0.78,22,13.956614
0.92,8,13.958581
0.98,2,13.95958
0.78,22,13.96058
0.97,3,13.96258
0.08,92,13.96458
0.91,9,13.967581
0.84,16,13.967581
0.86,14,13.968975
0.93,7,13.969149
0.95,5,13.969149
0.97,3,13.969149
0.88,12,13.969149
0.96,4,13.969149
0.95,5,13.969149
0.99,1,13.969149
0.64,36,13.969149
0.94,6,13.969149
0.88,12,13.969149
0.65,35,13.969149
0.97,3,13.987123
0.91,9,13.991122
0.94,6,13.991122
0.78,22,13.997121
0.99,1,13.998121
0.99,1,13.999121
0.38,62,14.001121
0.79,21,14.001121
0.38,62,14.002278
0.96,4,14.005303
0.94,6,14.012303
0.99,1,14.013304
0.8,20,14.015304
0.98,2,14.016304
0.84,16,14.019284
0.61,39,14.020314
0.96,4,14.020314
0.98,2,14.022312
0.79,21,14.024312
0.71,29,14.025312
0.95,5,14.027312
0.95,5,14.028312
0.89,11,14.028312
0.96,4,14.029312
0.99,1,14.029312
0.98,2,14.029312
0.99,1,14.031312
0.47,53,14.033312
0.94,6,14.03861
0.47,53,14.040433
0.93,7,14.041832
0.93,7,14.041832
0.98,2,14.042758
0.89,11,14.042758
0.98,2,14.042758
0.91,9,14.042758
0.82,18,14.042758
0.92,8,14.042758
0.98,2,14.042758
0.99,1,14.042758
0.99,1,14.042758
0.63,37,14.042758
0.99,1,14.042758
0.92,8,14.042758
0.89,11,14.042758
0.99,1,14.052496
0.91,9,14.054537
0.95,5,14.059536
0.84,16,14.059536
0.86,14,14.061537
0.88,12,14.064537
0.95,5,14.064537
0.97,3,14.066536
0.32,68,14.067536
0.99,1,14.068537
0.98,2,14.070537
0.88,12,14.070537
0.75,25,14.071537
0.74,26,14.072536
0.99,1,14.073536
0.76,24,14.074537
0.96,4,14.075537
0.97,3,14.076536
0.87,13,14.076536
0.84,16,14.076536
0.94,6,14.077536
0.71,29,14.078536
0.92,8,14.084538
0.86,14,14.084538
0.82,18,14.084538
0.93,7,14.085612
0.9,10,14.085612
0.88,12,14.085612
0.96,4,14.085612
0.82,18,14.085612
0.96,4,14.085612
0.97,3,14.085612
0.98,2,14.085612
0.99,1,14.085612
0.98,2,14.085612
0.44,56,14.085612
0.97,3,14.085612
0.81,19,14.104808
0.86,14,14.108808
0.73,27,14.112808
0.85,15,14.115808
0.6,40,14.118894
0.96,4,14.120896
0.76,24,14.122895
0.89,11,14.123895
0.52,48,14.125896
0.8,20,14.126895
0.54,46,14.131895
0.9,10,14.135644
0.89,11,14.135644
0.96,4,14.135644
0.95,5,14.135644
0.66,34,14.135644
0.97,3,14.135644
0.71,29,14.135644
0.91,9,14.135644
0.96,4,14.135644
0.69,31,14.157783
0.69,31,14.15939
0.63,37,14.160407
0.96,4,14.160407
0.91,9,14.160407
0.87,13,14.160407
0.99,1,14.160407
0.99,1,14.160407
0.89,11,14.176181
0.17,83,14.177181
0.99,1,14.178181
0.83,17,14.179181
0.86,14,14.179181
0.95,5,14.181181
0.99,1,14.182181
0.96,4,14.183181
0.96,4,14.186182
0.05,95,14.189182
0.65,35,14.190181
0.73,27,14.194181
0.9,10,14.199181
0.69,31,14.199181
0.93,7,14.201181
0.81,19,14.201181
0.97,3,14.202302
0.97,3,14.202302
0.84,16,14.202302
0.66,34,14.202302
0.9,10,14.202302
0.65,35,14.202302
0.89,11,14.202302
0.95,5,14.202302
0.98,2,14.217927
0.99,1,14.219412
0.83,17,14.220446
0.76,24,14.224444
0.21,79,14.228444
0.86,14,14.231444
0.65,35,14.235535
0.83,17,14.239604
0.0,101,14.240609
0.99,1,14.240609
0.45,55,14.242607
0.9,10,14.243605
0.87,13,14.243605
0.71,29,14.245604
0.96,4,14.246569
0.94,6,14.248568
0.95,5,14.249568
0.92,8,14.252219
0.94,6,14.252297
0.93,7,14.252297
0.96,4,14.252297
0.7,30,14.252297
0.84,16,14.252297
0.98,2,14.252297
0.65,35,14.252297
0.89,11,14.252297
0.87,13,14.252297
0.96,4,14.268953
0.79,21,14.275462
0.79,21,14.277971
0.9,10,14.277971
0.78,22,14.277971
0.96,4,14.277971
0.98,2,14.277971
0.92,8,14.288556
0.31,69,14.290557
0.82,18,14.291556
0.98,2,14.292556
0.96,4,14.296556
0.96,4,14.297556
0.72,28,14.299556
0.75,25,14.302557
0.94,6,14.306556
0.38,62,14.309557
0.74,26,14.309557
0.81,19,14.310556
0.53,47,14.310556
0.98,2,14.311556
0.99,1,14.312557
0.93,7,14.316556
0.63,37,14.318985
0.77,23,14.318985
0.94,6,14.318985
0.77,23,14.318985
0.98,2,14.318985
0.89,11,14.318985
0.99,1,14.318985
0.99,1,14.33461
0.67,33,14.33916
0.93,7,14.34116
0.59,41,14.34316
0.7,30,14.344159
0.95,5,14.34716
0.99,1,14.348159
0.95,5,14.349159
0.38,62,14.353236
0.62,38,14.356235
0.82,18,14.356235
0.77,23,14.358234
0.96,4,14.360235
0.56,44,14.360235
0.9,10,14.360235
0.76,24,14.366235
0.94,6,14.366235
0.98,2,14.368236
0.87,13,14.368939
0.74,26,14.368939
0.8,20,14.368939
0.98,2,14.368939
0.99,1,14.368939
0.95,5,14.368939
0.96,4,14.368939
0.81,19,14.368939
0.69,31,14.368939
0.97,3,14.368939
0.36,64,14.385616
0.69,31,14.391139
0.78,22,14.39285
0.72,28,14.39285
0.97,3,14.39385
0.86,14,14.39385
0.99,1,14.39385
0.95,5,14.39385
0.75,25,14.39385
0.99,1,14.39385
0.92,8,14.403251
0.9,10,14.407249
0.79,21,14.408248
0.9,10,14.413249
0.68,32,14.414249
0.97,3,14.416248
0.99,1,14.417249
0.91,9,14.417249
0.74,26,14.419061
0.79,21,14.420115
0.99,1,14.420115
0.99,1,14.421113
0.75,25,14.421113
0.96,4,14.422113
0.99,1,14.423113
0.91,9,14.424113
0.97,3,14.424113
0.97,3,14.426112
0.9,10,14.428113
0.98,2,14.428113
0.96,4,14.428113
0.73,27,14.435619
0.84,16,14.435619
0.51,49,14.435619
0.94,6,14.435619
0.86,14,14.435619
0.78,22,14.435619
0.91,9,14.435619
0.91,9,14.435619
0.71,29,14.453236
0.95,5,14.454234
0.95,5,14.455234
0.72,28,14.456234
0.27,73,14.458234
0.84,16,14.459234
0.94,6,14.461234
0.67,33,14.463234
0.95,5,14.463234
0.99,1,14.463234
0.98,2,14.465234
0.95,5,14.468938
0.91,9,14.468938
0.97,3,14.468938
0.98,2,14.468938
0.83,17,14.468938
0.0,101,14.468938
0.81,19,14.485651
0.88,12,14.485651
0.96,4,14.485651
0.68,32,14.485651
0.97,3,14.485651
0.96,4,14.485651
0.53,47,14.485651
0.81,19,14.485651
0.64,36,14.502214
0.94,6,14.502214
0.4,60,14.502214
0.98,2,14.509089
0.94,6,14.509996
0.98,2,14.509996
0.99,1,14.519979
0.87,13,14.522976
0.75,25,14.530978
0.91,9,14.533978
0.92,8,14.539978
0.92,8,14.541979
0.77,23,14.542977
0.99,1,14.542977
0.42,58,14.544976
0.96,4,14.549975
0.59,41,14.549975
0.99,1,14.552538
0.87,13,14.552538
0.67,33,14.552538
0.88,12,14.552538
0.88,12,14.552538
0.8,20,14.552538
0.85,15,14.552538
0.99,1,14.552538
0.92,8,14.552538
0.97,3,14.552538
0.85,15,14.573283
0.89,11,14.575283
0.53,47,14.575283
0.86,14,14.577283
0.88,12,14.578282
0.77,23,14.579282
0.96,4,14.580283
0.99,1,14.580283
0.77,23,14.58561
0.79,21,14.586611
0.99,1,14.588609
0.92,8,14.590608
0.99,1,14.591608
0.92,8,14.595609
0.82,18,14.595609
0.98,2,14.597608
0.98,2,14.597608
0.81,19,14.600608
0.81,19,14.601608
0.8,20,14.602434
0.71,29,14.602434
0.95,5,14.602434
0.89,11,14.602434
0.86,14,14.602434
0.99,1,14.602434
0.8,20,14.602434
0.84,16,14.618984
0.93,7,14.625652
0.93,7,14.625652
0.94,6,14.628217
0.99,1,14.628217
0.9,10,14.635793
0.87,13,14.635793
0.98,2,14.637827
0.87,13,14.638828
0.84,16,14.638828
0.96,4,14.641827
0.98,2,14.642827
0.65,35,14.644828
0.93,7,14.644828
0.99,1,14.645827
0.3,70,14.647828
0.97,3,14.648828
0.85,15,14.649827
0.8,20,14.649827
0.98,2,14.650827
0.97,3,14.650827
0.63,37,14.658829
0.86,14,14.658829
0.0,101,14.660827
0.86,14,14.660827
0.98,2,14.663825
0.9,10,14.663825
0.89,11,14.663825
0.93,7,14.666828
0.96,4,14.667826
0.71,29,14.669171
0.98,2,14.669171
0.99,1,14.669171
0.83,17,14.669171
0.99,1,14.669171
0.99,1,14.669171
0.97,3,14.669171
0.98,2,14.669171
0.99,1,14.669171
0.84,16,14.669171
0.99,1,14.669171
0.85,15,14.669171
0.9,10,14.669171
0.97,3,14.669171
0.97,3,14.669171
0.99,1,14.669171
0.92,8,14.669171
0.94,6,14.669171
0.94,6,14.669171
0.85,15,14.687207
0.16,84,14.688204
0.98,2,14.691204
0.88,12,14.693204
0.89,11,14.698205
0.9,10,14.702205
0.68,32,14.703315
0.68,32,14.703315
0.82,18,14.710316
0.94,6,14.712311
0.94,6,14.712311
0.79,21,14.715312
0.96,4,14.717312
0.96,4,14.719136
0.97,3,14.719136
0.81,19,14.719136
0.8,20,14.719136
0.97,3,14.719136
0.98,2,14.719136
0.96,4,14.719136
0.81,19,14.719136
0.91,9,14.719136
0.99,1,14.719136
0.99,1,14.719136
0.85,15,14.719136
0.66,34,14.719136
0.94,6,14.735747
0.9,10,14.735747
0.94,6,14.735747
0.99,1,14.735747
0.99,1,14.735747
0.99,1,14.741534
0.99,1,14.743169
0.94,6,14.744169
0.98,2,14.744169
0.87,13,14.744169
0.9,10,14.753239
0.93,7,14.754239
0.89,11,14.754239
0.64,36,14.756237
0.98,2,14.756237
0.93,7,14.757236
0.89,11,14.758237
0.92,8,14.762239
0.95,5,14.763237
0.98,2,14.764238
0.9,10,14.767238
0.72,28,14.772254
0.71,29,14.773254
0.58,42,14.774256
0.84,16,14.774256
0.99,1,14.775254
0.98,2,14.775254
0.98,2,14.778254
0.89,11,14.779257
0.99,1,14.780254
0.0,101,14.781253
0.97,3,14.784255
0.98,2,14.784255
0.82,18,14.784255
0.99,1,14.785785
0.89,11,14.785785
0.84,16,14.785785
0.99,1,14.785785
0.67,33,14.785785
0.97,3,14.785785
0.96,4,14.785785
0.85,15,14.801562
0.85,15,14.801562
0.78,22,14.809281
0.84,16,14.809281
0.99,1,14.810282
0.91,9,14.810282
0.91,9,14.810282
0.68,32,14.810282
0.95,5,14.815281
0.64,36,14.815281
0.94,6,14.816281
0.89,11,14.819002
0.95,5,14.819002
0.94,6,14.819002
0.96,4,14.819002
0.94,6,14.819002
0.72,28,14.819002
0.98,2,14.819002
0.93,7,14.819002
0.96,4,14.819002
0.61,39,14.819002
0.99,1,14.819002
0.75,25,14.834666
0.87,13,14.83572
0.77,23,14.83572
0.99,1,14.83572
0.99,1,14.83572
0.93,7,14.83572
0.91,9,14.83572
0.84,16,14.83572
0.96,4,14.83572
0.96,4,14.83572
0.99,1,14.83572
0.58,42,14.852231
0.16,84,14.858306
0.03,97,14.860754
0.84,16,14.860816
0.93,7,14.860816
0.99,1,14.860816
0.7,30,14.869113
0.97,3,14.870171
0.89,11,14.873175
0.95,5,14.875171
0.7,30,14.875171
0.83,17,14.877171
0.71,29,14.877171
0.96,4,14.881171
0.93,7,14.881171
0.89,11,14.881171
0.98,2,14.884171
0.98,2,14.886139
0.67,33,14.887137
0.92,8,14.890136
0.85,15,14.892137
0.83,17,14.894136
0.82,18,14.896136
0.98,2,14.896136
0.74,26,14.896136
0.39,61,14.897136
0.83,17,14.898137
0.96,4,14.899136
0.9,10,14.901136
0.85,15,14.902284
0.82,18,14.902284
0.9,10,14.902284
0.99,1,14.902284
0.88,12,14.902284
0.89,11,14.902284
0.94,6,14.902284
0.88,12,14.902284
0.92,8,14.902284
0.99,1,14.902284
0.83,17,14.920542
0.85,15,14.922543
0.58,42,14.926542
0.94,6,14.926542
0.82,18,14.927541
0.95,5,14.927541
0.97,3,14.929543
0.84,16,14.931539
0.97,3,14.931539
0.96,4,14.931539
0.79,21,14.934542
0.93,7,14.937627
0.99,1,14.938633
0.95,5,14.939626
0.7,30,14.939626
0.87,13,14.94459
0.99,1,14.94559
0.85,15,14.946589
0.48,52,14.947589
0.88,12,14.951589
0.94,6,14.9522
0.99,1,14.952293
0.03,97,14.952293
0.96,4,14.952293
0.96,4,14.952293
0.42,58,14.952293
0.97,3,14.952293
0.98,2,14.952293
0.75,25,14.952293
0.66,34,14.952293
0.9,10,14.952293
0.99,1,14.968945
0.78,22,14.968945
0.92,8,14.977814
0.72,28,14.977814
0.96,4,14.989577
0.86,14,14.994574
0.91,9,14.996574
0.73,27,14.996574
0.97,3,14.997574
0.93,7,14.998574
0.75,25,15.002575
0.94,6,15.003574
0.36,64,15.005574
0.92,8,15.005574
0.44,56,15.007575
0.64,36,15.008574
0.99,1,15.008574
0.99,1,15.009577
0.99,1,15.010578
0.99,1,15.011577
0.99,1,15.012576
0.55,45,15.013576
0.87,13,15.016577
0.98,2,15.01898
0.94,6,15.01898
0.83,17,15.01898
0.76,24,15.01898
0.76,24,15.01898
0.84,16,15.01898
0.91,9,15.01898
0.98,2,15.01898
0.71,29,15.034608
0.87,13,15.034608
0.85,15,15.034608
0.95,5,15.038213
0.96,4,15.039214
0.88,12,15.042213
0.83,17,15.042213
0.93,7,15.048213
0.87,13,15.050213
0.93,7,15.050213
0.28,72,15.05331
0.97,3,15.054308
0.99,1,15.054308
0.86,14,15.055307
0.95,5,15.056309
0.99,1,15.057308
0.79,21,15.059307
0.98,2,15.061308
0.87,13,15.062307
0.98,2,15.063307
0.99,1,15.064308
0.88,12,15.066308
0.87,13,15.068952
0.91,9,15.068952
0.98,2,15.068952
0.92,8,15.068952
0.93,7,15.068952
0.99,1,15.068952
0.79,21,15.068952
0.99,1,15.068952
0.97,3,15.068952
0.99,1,15.068952
0.42,58,15.068952
0.98,2,15.08555
0.9,10,15.08555
0.87,13,15.091572
0.87,13,15.092972
0.9,10,15.092972
0.62,38,15.092972
0.76,24,15.105281
0.92,8,15.109272
0.87,13,15.119239
0.0,101,15.119239
0.6,40,15.121272
-0.01,101,15.123272
0.79,21,15.124275
0.77,23,15.127273
0.97,3,15.127273
0.94,6,15.128274
0.93,7,15.128274
0.97,3,15.128274
0.67,33,15.129278
0.88,12,15.134272
0.94,6,15.134272
0.99,1,15.135657
0.78,22,15.135657
0.99,1,15.135657
0.92,8,15.135657
0.99,1,15.135657
0.92,8,15.135657
0.98,2,15.135657
0.98,2,15.135657
0.97,3,15.135657
0.98,2,15.135657
0.85,15,15.152276
0.78,22,15.154154
0.99,1,15.156153
0.92,8,15.156153
0.86,14,15.157153
0.98,2,15.158153
0.0,101,15.161154
0.92,8,15.164155
0.33,67,15.165154
0.73,27,15.166156
0.92,8,15.166156
0.86,14,15.167155
0.97,3,15.167155
0.92,8,15.169977
0.96,4,15.171978
0.82,18,15.175974
0.89,11,15.17798
0.88,12,15.17798
0.98,2,15.179977
0.54,46,15.179977
0.91,9,15.180979
0.98,2,15.181978
0.84,16,15.183978
0.97,3,15.18564
0.91,9,15.18564
0.89,11,15.18564
0.54,46,15.18564
0.85,15,15.18564
0.29,71,15.209526
0.73,27,15.210991
0.71,29,15.210991
0.79,21,15.210991
0.72,28,15.210991
0.92,8,15.221189
0.96,4,15.22219
0.71,29,15.22219
0.84,16,15.22219
0.99,1,15.223188
0.98,2,15.22419
0.87,13,15.229192
0.86,14,15.230188
0.99,1,15.230188
0.96,4,15.234189
0.87,13,15.237195
0.92,8,15.23819
0.38,62,15.23819
0.83,17,15.23819
0.82,18,15.240191
0.96,4,15.242153
0.94,6,15.245192
0.97,3,15.245192
0.99,1,15.246189
0.89,11,15.246189
0.27,73,15.247186
0.99,1,15.247186
0.97,3,15.248188
0.91,9,15.248188
0.99,1,15.249191
0.73,27,15.251188
0.91,9,15.252317
0.93,7,15.252317
0.39,61,15.252317
0.9,10,15.252317
0.98,2,15.252317
0.81,19,15.252317
0.5,50,15.252317
0.88,12,15.252317
0.85,15,15.252317
0.98,2,15.252317
0.87,13,15.252317
0.95,5,15.252317
0.94,6,15.252317
0.99,1,15.252317
0.92,8,15.270587
0.86,14,15.270587
0.85,15,15.271585
0.91,9,15.272585
0.98,2,15.273585
0.98,2,15.275584
0.8,20,15.276585
0.88,12,15.277585
0.87,13,15.277585
0.62,38,15.278585
0.99,1,15.278585
0.87,13,15.280586
0.86,14,15.280586
0.94,6,15.282585
0.96,4,15.282585
0.98,2,15.284585
0.9,10,15.285525
0.94,6,15.286561
0.99,1,15.286561
0.94,6,15.286561
0.96,4,15.28856
0.77,23,15.29356
0.93,7,15.29356
0.92,8,15.29456
0.98,2,15.296561
0.81,19,15.29756
0.88,12,15.29856
0.72,28,15.29856
0.94,6,15.299561
0.82,18,15.300565
0.95,5,15.302383
0.99,1,15.302383
0.96,4,15.302383
0.67,33,15.302383
0.97,3,15.302383
0.99,1,15.302383
0.81,19,15.302383
0.85,15,15.302383
0.97,3,15.302383
0.99,1,15.302383
0.98,2,15.302383
0.97,3,15.302383
0.98,2,15.302383
0.88,12,15.302383
0.9,10,15.302383
0.65,35,15.302383
0.95,5,15.302383
0.98,2,15.302383
