#{"t_start": 1734308162.8085334, "env_id": "None"}
r,l,t
0.99,1,82.243436
0.96,4,82.247436
0.98,2,82.253582
0.96,4,82.253582
0.96,4,82.254582
0.89,11,82.254582
0.99,1,82.254582
0.93,7,82.256582
0.96,4,82.256582
0.91,9,82.256582
0.94,6,82.256582
0.99,1,82.257582
0.98,2,82.257582
0.85,15,82.257582
0.97,3,82.261582
0.99,1,82.261582
0.95,5,82.261582
0.99,1,82.262582
0.96,4,82.262582
0.94,6,82.263582
0.98,2,82.263582
0.97,3,82.263582
0.95,5,82.264581
0.99,1,82.264581
0.94,6,82.266581
0.98,2,82.266581
0.94,6,82.270597
0.98,2,82.270597
0.93,7,82.270597
0.99,1,82.270597
0.95,5,82.271585
0.94,6,82.271585
0.95,5,82.272582
0.98,2,82.272582
0.96,4,82.272582
0.93,7,82.273582
0.97,3,82.273582
0.95,5,82.274582
0.99,1,82.274582
0.99,1,82.274582
0.98,2,82.275582
0.99,1,82.279695
0.96,4,82.279695
0.96,4,82.279695
0.97,3,82.279695
0.95,5,82.279695
0.98,2,82.280694
0.95,5,82.281696
0.93,7,82.281696
0.97,3,82.281696
0.99,1,82.283693
0.99,1,82.283693
0.97,3,82.283693
0.97,3,82.283693
0.96,4,82.284693
0.99,1,82.284693
0.95,5,82.284693
0.99,1,82.288694
0.98,2,82.288694
0.98,2,82.288694
0.99,1,82.288694
0.99,1,82.290694
0.94,6,82.290694
0.99,1,82.291693
0.94,6,82.291693
0.98,2,82.291693
0.98,2,82.292693
0.93,7,82.293694
0.99,1,82.293694
0.96,4,82.293694
0.99,1,82.298767
0.96,4,82.299766
0.98,2,82.299766
0.99,1,82.299766
0.96,4,82.299766
0.93,7,82.299766
0.99,1,82.300766
0.99,1,82.300766
0.93,7,82.300766
0.87,13,82.302765
0.94,6,82.307766
0.96,4,82.307766
0.88,12,82.307766
0.96,4,82.308766
0.99,1,82.308766
0.96,4,82.308766
0.97,3,82.308766
0.98,2,82.310764
0.94,6,82.310764
0.98,2,82.311768
0.99,1,82.311768
0.99,1,82.311768
0.92,8,82.312767
0.97,3,82.312767
0.96,4,82.312767
0.99,1,82.317763
0.98,2,82.317763
0.99,1,82.318763
0.96,4,82.319763
0.98,2,82.319763
0.94,6,82.319763
0.85,15,82.319763
0.97,3,82.319763
0.99,1,82.321763
0.98,2,82.321763
0.95,5,82.321763
0.98,2,82.322763
0.91,9,82.326763
0.98,2,82.326763
0.87,13,82.326763
0.97,3,82.326763
0.99,1,82.328763
0.99,1,82.328763
0.98,2,82.328763
0.98,2,82.329763
0.96,4,82.329763
0.99,1,82.329763
0.92,8,82.329763
0.98,2,82.330763
0.97,3,82.331763
0.98,2,82.331763
0.96,4,82.331763
0.93,7,82.336763
0.92,8,82.336763
0.99,1,82.336763
0.96,4,82.337763
0.96,4,82.337763
0.98,2,82.337763
0.98,2,82.338763
0.99,1,82.338763
0.95,5,82.340763
0.98,2,82.340763
0.98,2,82.340763
0.88,12,82.341763
0.95,5,82.341763
0.99,1,82.341763
0.99,1,82.341763
0.93,7,82.341763
0.96,4,82.341763
0.99,1,82.346884
0.99,1,82.346884
0.99,1,82.346884
0.98,2,82.347886
0.99,1,82.347886
0.95,5,82.348886
0.95,5,82.348886
0.98,2,82.348886
0.93,7,82.348886
0.98,2,82.350885
0.96,4,82.350885
0.98,2,82.350885
0.99,1,82.350885
0.96,4,82.350885
0.95,5,82.350885
0.99,1,82.351885
0.99,1,82.351885
0.98,2,82.356886
0.98,2,82.356886
0.97,3,82.356886
0.99,1,82.356886
0.97,3,82.357886
0.99,1,82.357886
0.98,2,82.358885
0.95,5,82.358885
0.99,1,82.358885
0.99,1,82.358885
0.98,2,82.358885
0.99,1,82.364886
0.94,6,82.364886
0.98,2,82.365886
0.98,2,82.370885
0.97,3,82.370885
0.93,7,82.371885
0.94,6,82.371885
0.99,1,82.371885
0.98,2,82.371885
0.96,4,82.371885
0.99,1,82.372885
0.95,5,82.372885
0.96,4,82.372885
0.98,2,82.373885
0.97,3,82.374885
0.89,11,82.374885
0.97,3,82.374885
0.95,5,82.379883
0.96,4,82.379883
0.99,1,82.379883
0.98,2,82.380883
0.96,4,82.381883
0.95,5,82.381883
0.99,1,82.381883
0.97,3,82.383883
0.99,1,82.383883
0.99,1,82.383883
0.94,6,82.383883
0.96,4,82.384883
0.96,4,82.384883
0.94,6,82.389882
0.92,8,82.389882
0.99,1,82.389882
0.95,5,82.391883
0.78,22,82.391883
0.97,3,82.392883
0.99,1,82.392883
0.96,4,82.393883
0.94,6,82.393883
0.94,6,82.393883
0.99,1,82.399029
0.99,1,82.399029
0.94,6,82.400028
0.99,1,82.400028
0.97,3,82.400028
0.99,1,82.401028
0.92,8,82.401028
0.99,1,82.403027
0.94,6,82.404027
0.88,12,82.409027
0.98,2,82.410027
0.97,3,82.410027
0.94,6,82.412028
0.98,2,82.412028
0.99,1,82.413029
0.91,9,82.413029
0.92,8,82.413029
0.9,10,82.414028
0.98,2,82.418088
0.87,13,82.418088
0.94,6,82.419091
0.99,1,82.419091
0.98,2,82.419091
0.97,3,82.421089
0.98,2,82.421089
0.99,1,82.421089
0.99,1,82.422089
0.96,4,82.422089
0.96,4,82.422089
0.98,2,82.422089
0.99,1,82.423089
0.97,3,82.423089
0.92,8,82.423089
0.87,13,82.423089
0.98,2,82.42809
0.98,2,82.42809
0.99,1,82.42809
0.99,1,82.42809
0.97,3,82.42809
0.98,2,82.43109
0.98,2,82.43109
0.98,2,82.43109
0.76,24,82.43109
0.96,4,82.43109
0.98,2,82.43109
0.98,2,82.43109
0.99,1,82.432089
0.99,1,82.432089
0.94,6,82.432089
0.99,1,82.433089
0.98,2,82.433089
0.95,5,82.433089
0.98,2,82.433089
0.97,3,82.438089
0.98,2,82.438089
0.98,2,82.43909
0.97,3,82.440089
0.92,8,82.440089
0.98,2,82.440089
0.95,5,82.440089
0.97,3,82.44109
0.95,5,82.443089
0.93,7,82.443089
0.98,2,82.443089
0.98,2,82.443089
0.95,5,82.443089
0.93,7,82.448089
0.99,1,82.448089
0.99,1,82.448089
0.98,2,82.449089
0.96,4,82.449089
0.99,1,82.449089
0.99,1,82.449089
0.99,1,82.449089
0.94,6,82.450089
0.97,3,82.450089
0.98,2,82.452089
0.96,4,82.452089
0.98,2,82.452089
0.94,6,82.452089
0.97,3,82.453089
0.96,4,82.457089
0.98,2,82.457089
0.95,5,82.458089
0.97,3,82.46009
0.91,9,82.46009
0.95,5,82.46009
0.95,5,82.46009
0.99,1,82.461089
0.99,1,82.461089
0.98,2,82.461089
0.97,3,82.461089
0.94,6,82.462089
0.94,6,82.462089
0.93,7,82.467208
0.98,2,82.467208
0.96,4,82.46821
0.98,2,82.46821
0.94,6,82.46821
0.96,4,82.46821
0.98,2,82.469209
0.96,4,82.469209
0.99,1,82.469209
0.96,4,82.47121
0.99,1,82.47121
0.98,2,82.47121
0.99,1,82.47121
0.95,5,82.47121
0.99,1,82.476208
0.99,1,82.476208
0.94,6,82.476208
0.99,1,82.481207
0.96,4,82.481207
0.98,2,82.481207
0.96,4,82.481207
0.98,2,82.482207
0.98,2,82.482207
0.99,1,82.482207
0.99,1,82.482207
0.96,4,82.483207
0.98,2,82.483207
0.99,1,82.484207
0.94,6,82.484207
0.98,2,82.484207
0.98,2,82.485207
0.97,3,82.485207
0.99,1,82.485207
0.99,1,82.485207
0.98,2,82.490207
0.9,10,82.490207
0.93,7,82.490207
0.96,4,82.490207
0.98,2,82.491207
0.98,2,82.491207
0.98,2,82.491207
0.99,1,82.491207
0.94,6,82.491207
0.99,1,82.492207
0.97,3,82.492207
0.98,2,82.492207
0.97,3,82.493207
0.93,7,82.493207
0.99,1,82.493207
0.98,2,82.493207
0.98,2,82.493207
0.98,2,82.494207
0.98,2,82.494207
0.98,2,82.499207
0.99,1,82.499207
0.95,5,82.499207
0.98,2,82.499207
0.97,3,82.500207
0.99,1,82.500207
0.99,1,82.500207
0.95,5,82.500207
0.97,3,82.501207
0.97,3,82.502207
0.98,2,82.502207
0.95,5,82.502207
0.98,2,82.502207
0.92,8,82.503208
0.97,3,82.503208
0.98,2,82.507209
0.98,2,82.507209
0.96,4,82.507209
0.98,2,82.50921
0.96,4,82.50921
0.99,1,82.50921
0.97,3,82.50921
0.99,1,82.50921
0.97,3,82.50921
0.99,1,82.510209
0.99,1,82.510209
0.98,2,82.511209
0.99,1,82.511209
0.98,2,82.511209
0.92,8,82.511209
0.99,1,82.511209
0.99,1,82.512209
0.96,4,82.516285
0.88,12,82.516285
0.95,5,82.516285
0.94,6,82.516285
0.98,2,82.516285
0.99,1,82.517285
0.98,2,82.518285
0.99,1,82.518285
0.96,4,82.519288
0.96,4,82.519288
0.94,6,82.519288
0.98,2,82.519288
0.98,2,82.520284
0.99,1,82.520284
0.97,3,82.520284
0.99,1,82.521286
0.97,3,82.521286
0.98,2,82.521286
0.98,2,82.525286
0.96,4,82.525286
0.95,5,82.525286
0.98,2,82.525286
0.99,1,82.525286
0.99,1,82.526285
0.97,3,82.529285
0.94,6,82.529285
0.96,4,82.529285
0.97,3,82.529285
0.97,3,82.529285
0.95,5,82.530286
0.99,1,82.530286
0.92,8,82.534285
0.88,12,82.534285
0.98,2,82.534285
0.98,2,82.534285
0.95,5,82.534285
0.99,1,82.535287
0.98,2,82.535287
0.99,1,82.535287
0.99,1,82.535287
0.98,2,82.535287
0.99,1,82.537285
0.99,1,82.537285
0.96,4,82.537285
0.93,7,82.538285
0.98,2,82.538285
0.98,2,82.538285
0.99,1,82.539285
0.94,6,82.539285
0.96,4,82.539285
0.97,3,82.543285
0.97,3,82.543285
0.99,1,82.543285
0.97,3,82.543285
0.98,2,82.543285
0.99,1,82.545285
0.94,6,82.545285
0.98,2,82.545285
0.95,5,82.545285
0.96,4,82.546286
0.99,1,82.546286
0.97,3,82.547285
0.98,2,82.547285
0.97,3,82.547285
0.98,2,82.547285
0.99,1,82.547285
0.98,2,82.548285
0.96,4,82.548285
0.99,1,82.548285
0.99,1,82.552287
0.98,2,82.552287
0.98,2,82.554285
0.95,5,82.554285
0.96,4,82.555285
0.92,8,82.555285
0.99,1,82.555285
0.98,2,82.555285
0.99,1,82.555285
0.98,2,82.555285
0.96,4,82.555285
0.99,1,82.556286
0.99,1,82.556286
0.92,8,82.556286
0.98,2,82.557285
0.98,2,82.557285
0.98,2,82.557285
0.97,3,82.561285
0.98,2,82.561285
0.97,3,82.562285
0.98,2,82.563286
0.97,3,82.563286
0.91,9,82.564352
0.97,3,82.564352
0.99,1,82.564352
0.98,2,82.564352
0.96,4,82.564352
0.97,3,82.565355
0.99,1,82.565355
0.98,2,82.566354
0.96,4,82.566354
0.99,1,82.566354
0.99,1,82.566354
0.98,2,82.566354
0.9,10,82.566354
0.99,1,82.571353
0.99,1,82.571353
0.97,3,82.571353
0.97,3,82.571353
0.99,1,82.572353
0.98,2,82.572353
0.98,2,82.572353
0.99,1,82.573353
0.97,3,82.573353
0.98,2,82.573353
0.98,2,82.574353
0.96,4,82.575353
0.98,2,82.575353
0.96,4,82.575353
0.92,8,82.575353
0.99,1,82.575353
0.99,1,82.580354
0.97,3,82.580354
0.99,1,82.580354
0.94,6,82.580354
0.88,12,82.581353
0.98,2,82.581353
0.99,1,82.581353
0.97,3,82.586449
0.94,6,82.586449
0.97,3,82.586449
0.98,2,82.586449
0.99,1,82.588451
0.96,4,82.589452
0.97,3,82.590449
0.98,2,82.590449
0.96,4,82.590449
0.97,3,82.59545
0.99,1,82.59745
0.98,2,82.59745
0.95,5,82.59745
0.98,2,82.59745
0.95,5,82.59745
0.9,10,82.598451
0.96,4,82.598451
0.99,1,82.598451
0.98,2,82.600448
0.99,1,82.600448
0.98,2,82.600448
0.99,1,82.600448
0.97,3,82.601448
0.95,5,82.601448
0.96,4,82.606449
0.97,3,82.606449
0.98,2,82.607448
0.9,10,82.60945
0.96,4,82.60945
0.98,2,82.60945
0.97,3,82.60945
0.98,2,82.610448
0.99,1,82.610448
0.99,1,82.612448
0.98,2,82.612448
0.94,6,82.612448
0.99,1,82.616449
0.99,1,82.616449
0.93,7,82.616449
0.96,4,82.617448
0.96,4,82.617448
0.96,4,82.61845
0.98,2,82.620451
0.98,2,82.620451
0.96,4,82.620451
0.97,3,82.620451
0.99,1,82.621448
0.96,4,82.621448
0.99,1,82.621448
0.96,4,82.621448
0.97,3,82.626451
0.98,2,82.626451
0.99,1,82.626451
0.99,1,82.626451
0.97,3,82.627451
0.89,11,82.627451
0.82,18,82.628451
0.98,2,82.62945
0.97,3,82.630458
0.99,1,82.630458
0.98,2,82.630458
0.99,1,82.635458
0.95,5,82.635458
0.83,17,82.635458
0.94,6,82.635458
0.95,5,82.635458
0.99,1,82.637456
0.93,7,82.637456
0.99,1,82.637456
0.98,2,82.637456
0.99,1,82.637456
0.93,7,82.638455
0.97,3,82.639458
0.99,1,82.639458
0.98,2,82.639458
0.99,1,82.640456
0.97,3,82.640456
0.97,3,82.640456
0.98,2,82.644968
0.96,4,82.644968
0.98,2,82.644968
0.99,1,82.644968
0.99,1,82.644968
0.99,1,82.646975
0.94,6,82.646975
0.93,7,82.646975
0.99,1,82.647974
0.98,2,82.647974
0.94,6,82.647974
0.87,13,82.648974
0.97,3,82.648974
0.98,2,82.648974
0.99,1,82.648974
0.96,4,82.648974
0.97,3,82.65601
0.96,4,82.65601
0.97,3,82.65601
0.94,6,82.65601
0.96,4,82.65601
0.97,3,82.65601
0.97,3,82.65601
0.99,1,82.657009
0.93,7,82.658012
0.99,1,82.658012
0.99,1,82.658012
0.98,2,82.659011
0.97,3,82.660009
0.98,2,82.660009
0.98,2,82.660009
0.97,3,82.660009
0.97,3,82.660009
0.98,2,82.660009
0.99,1,82.665009
0.98,2,82.665009
0.92,8,82.666006
0.98,2,82.666006
0.98,2,82.666006
0.98,2,82.667048
0.99,1,82.667048
0.96,4,82.668046
0.98,2,82.668046
0.98,2,82.670047
0.95,5,82.670047
0.97,3,82.674047
0.95,5,82.674047
0.98,2,82.674047
0.98,2,82.674047
0.92,8,82.674047
0.98,2,82.677047
0.98,2,82.677047
0.84,16,82.677047
0.96,4,82.678049
0.93,7,82.678049
0.97,3,82.678049
0.99,1,82.679047
0.98,2,82.679047
0.98,2,82.679047
0.96,4,82.679047
0.94,6,82.683633
0.98,2,82.684633
0.97,3,82.684633
0.99,1,82.685631
0.98,2,82.685631
0.95,5,82.687638
0.98,2,82.687638
0.95,5,82.688633
0.98,2,82.696599
0.9,10,82.696599
0.97,3,82.696599
0.96,4,82.697599
0.98,2,82.6986
0.98,2,82.6986
0.97,3,82.700599
0.91,9,82.700599
0.96,4,82.700599
0.97,3,82.701599
0.9,10,82.701599
0.8,20,82.701599
0.98,2,82.705598
0.97,3,82.705598
0.96,4,82.706599
0.97,3,82.706599
0.98,2,82.706599
0.99,1,82.708599
0.91,9,82.708599
0.97,3,82.708599
0.96,4,82.708599
0.96,4,82.709599
0.99,1,82.709599
0.97,3,82.709599
0.99,1,82.710599
0.96,4,82.714599
0.96,4,82.714599
0.99,1,82.714599
0.98,2,82.714599
0.96,4,82.715599
0.99,1,82.715599
0.97,3,82.715599
0.99,1,82.715599
0.93,7,82.717599
0.98,2,82.717599
0.8,20,82.717599
0.98,2,82.718599
0.98,2,82.718599
0.97,3,82.718599
0.99,1,82.719599
0.97,3,82.719599
0.99,1,82.719599
0.97,3,82.719599
0.93,7,82.719599
0.99,1,82.723599
0.99,1,82.723599
0.99,1,82.724612
0.98,2,82.724612
0.91,9,82.724612
0.99,1,82.724612
0.99,1,82.726599
0.96,4,82.726599
0.97,3,82.726599
0.95,5,82.726599
0.99,1,82.726599
0.96,4,82.727599
0.99,1,82.727599
0.97,3,82.728599
0.98,2,82.728599
0.93,7,82.728599
0.98,2,82.728599
0.97,3,82.732599
0.99,1,82.732599
0.91,9,82.733599
0.96,4,82.733599
0.99,1,82.734599
0.96,4,82.735599
0.94,6,82.735599
0.97,3,82.735599
0.96,4,82.736598
0.99,1,82.736598
0.99,1,82.737599
0.98,2,82.737599
0.97,3,82.742599
0.94,6,82.742599
0.95,5,82.742599
0.99,1,82.743599
0.95,5,82.743599
0.97,3,82.743599
0.99,1,82.743599
0.99,1,82.744599
0.94,6,82.744599
0.97,3,82.744599
0.94,6,82.744599
0.98,2,82.744599
0.96,4,82.745599
0.9,10,82.745599
0.99,1,82.745599
0.99,1,82.747599
0.99,1,82.747599
0.98,2,82.747599
0.98,2,82.747599
0.96,4,82.7516
0.96,4,82.7516
0.99,1,82.7516
0.98,2,82.753599
0.99,1,82.753599
0.95,5,82.754599
0.99,1,82.754599
0.94,6,82.755603
0.96,4,82.755603
0.98,2,82.755603
0.99,1,82.756599
0.99,1,82.756599
0.96,4,82.756599
0.95,5,82.761599
0.93,7,82.761599
0.97,3,82.761599
0.94,6,82.761599
0.91,9,82.761599
0.98,2,82.762599
0.98,2,82.762599
0.99,1,82.762599
0.98,2,82.764599
0.99,1,82.764599
0.97,3,82.764599
0.99,1,82.764599
0.94,6,82.766599
0.98,2,82.766599
0.96,4,82.766599
0.96,4,82.766599
0.97,3,82.771599
0.92,8,82.771599
0.98,2,82.772599
0.98,2,82.773599
0.94,6,82.773599
0.97,3,82.773599
0.93,7,82.773599
0.96,4,82.774599
0.99,1,82.774599
0.95,5,82.775599
0.99,1,82.776599
0.97,3,82.780599
0.99,1,82.780599
0.98,2,82.781599
0.97,3,82.781599
0.99,1,82.782599
0.95,5,82.783599
0.94,6,82.783599
0.99,1,82.784599
0.99,1,82.784599
0.89,11,82.784599
0.99,1,82.784599
0.98,2,82.784599
0.91,9,82.785599
0.96,4,82.785599
0.87,13,82.790599
0.98,2,82.790599
0.99,1,82.790599
0.98,2,82.790599
0.99,1,82.791599
0.97,3,82.791599
0.94,6,82.791599
0.98,2,82.792599
0.98,2,82.792599
0.99,1,82.792599
0.96,4,82.792599
0.98,2,82.7946
0.89,11,82.7946
0.95,5,82.7946
0.99,1,82.7946
0.99,1,82.795599
0.96,4,82.795599
0.98,2,82.800599
0.97,3,82.803603
0.94,6,82.803603
0.97,3,82.803603
0.97,3,82.805603
0.95,5,82.806598
0.96,4,82.807669
0.92,8,82.809708
0.94,6,82.809708
0.98,2,82.809708
0.95,5,82.814669
0.95,5,82.814669
0.99,1,82.815672
0.97,3,82.817746
0.96,4,82.817746
0.96,4,82.819746
0.92,8,82.819746
0.97,3,82.819746
0.93,7,82.819746
0.9,10,82.821747
0.98,2,82.821747
0.97,3,82.826985
0.98,2,82.826985
0.99,1,82.826985
0.9,10,82.826985
0.94,6,82.826985
0.98,2,82.826985
0.99,1,82.829046
0.97,3,82.829046
0.99,1,82.829046
0.99,1,82.829046
0.98,2,82.829046
0.99,1,82.831046
0.99,1,82.831046
0.95,5,82.832046
0.97,3,82.832046
0.97,3,82.832046
0.99,1,82.832046
0.98,2,82.832046
0.98,2,82.832046
0.98,2,82.839046
0.91,9,82.840044
0.97,3,82.840044
0.98,2,82.840044
0.97,3,82.841046
0.99,1,82.841046
0.99,1,82.841046
0.96,4,82.842049
0.95,5,82.844046
0.99,1,82.844046
0.97,3,82.844046
0.91,9,82.846015
0.99,1,82.846015
0.94,6,82.846015
0.95,5,82.851012
0.98,2,82.851012
0.98,2,82.853012
0.97,3,82.853012
0.99,1,82.853012
0.94,6,82.854011
0.94,6,82.854011
0.99,1,82.854011
0.98,2,82.855011
0.88,12,82.855011
0.96,4,82.855011
0.97,3,82.855011
0.98,2,82.857011
0.95,5,82.857011
0.98,2,82.857011
0.99,1,82.861011
0.96,4,82.861011
0.9,10,82.86201
0.97,3,82.86201
0.99,1,82.863012
0.98,2,82.864011
0.98,2,82.864011
0.95,5,82.865011
0.99,1,82.865011
0.97,3,82.870011
0.98,2,82.870011
0.94,6,82.870011
0.99,1,82.87101
0.98,2,82.87201
0.9,10,82.87301
0.93,7,82.87301
0.97,3,82.874011
0.9,10,82.874011
0.88,12,82.874011
0.99,1,82.87812
0.98,2,82.87812
0.97,3,82.88012
0.87,13,82.88012
0.9,10,82.88112
0.99,1,82.88212
0.98,2,82.88212
0.99,1,82.88412
0.95,5,82.88412
0.99,1,82.88412
0.94,6,82.88912
0.99,1,82.88912
0.95,5,82.88912
0.99,1,82.88912
0.89,11,82.89012
0.95,5,82.89012
0.98,2,82.89012
0.99,1,82.89012
0.99,1,82.89212
0.86,14,82.89212
0.93,7,82.89212
0.98,2,82.89312
0.97,3,82.89312
0.97,3,82.89312
0.97,3,82.895119
0.96,4,82.895119
0.98,2,82.895119
0.98,2,82.899225
0.99,1,82.900225
0.97,3,82.900225
0.95,5,82.900225
0.97,3,82.901225
0.96,4,82.901225
0.99,1,82.901225
0.98,2,82.902225
0.94,6,82.902225
0.95,5,82.903224
0.98,2,82.903224
0.98,2,82.903224
0.99,1,82.908225
0.98,2,82.908225
0.99,1,82.908225
0.99,1,82.908225
0.93,7,82.909226
0.91,9,82.909226
0.99,1,82.909226
0.99,1,82.909226
0.99,1,82.913226
0.97,3,82.916226
0.95,5,82.916226
0.98,2,82.916226
0.93,7,82.916226
0.99,1,82.917226
0.97,3,82.917226
0.97,3,82.917226
0.99,1,82.917226
0.98,2,82.922225
0.99,1,82.922225
0.99,1,82.922225
0.97,3,82.923225
0.99,1,82.923225
0.99,1,82.924225
0.74,26,82.925225
0.97,3,82.925225
0.96,4,82.925225
0.92,8,82.925225
0.97,3,82.926225
0.98,2,82.930227
0.94,6,82.930227
0.95,5,82.930227
0.97,3,82.932225
0.86,14,82.932225
0.99,1,82.933225
0.95,5,82.933225
0.97,3,82.933225
0.9,10,82.933225
0.99,1,82.934226
0.97,3,82.934226
0.98,2,82.934226
0.99,1,82.934226
0.96,4,82.935225
0.98,2,82.935225
0.94,6,82.935225
0.98,2,82.935225
0.99,1,82.940225
0.98,2,82.940225
0.94,6,82.941225
0.98,2,82.941225
0.99,1,82.941225
0.97,3,82.941225
0.97,3,82.942225
0.91,9,82.942225
0.96,4,82.942225
0.96,4,82.942225
0.97,3,82.942225
0.99,1,82.944311
0.98,2,82.944311
0.98,2,82.945345
0.99,1,82.945345
0.98,2,82.945345
0.98,2,82.945345
0.96,4,82.950315
0.96,4,82.950315
0.98,2,82.951346
0.96,4,82.951346
0.98,2,82.951346
0.96,4,82.952316
0.98,2,82.952316
0.99,1,82.952316
0.96,4,82.953347
0.93,7,82.953347
0.98,2,82.955347
0.95,5,82.955347
0.98,2,82.955347
0.98,2,82.955347
0.99,1,82.955347
0.96,4,82.961311
0.98,2,82.961311
0.94,6,82.962312
0.98,2,82.962312
0.98,2,82.964309
0.93,7,82.96531
0.87,13,82.96531
0.96,4,82.96531
0.96,4,82.967309
0.95,5,82.967309
0.99,1,82.97331
0.97,3,82.97331
0.93,7,82.97431
0.98,2,82.97431
0.98,2,82.97631
0.96,4,82.97631
0.99,1,82.97631
0.96,4,82.97631
0.99,1,82.97631
0.94,6,82.97631
0.99,1,82.977309
0.99,1,82.977309
0.98,2,82.97931
0.9,10,82.97931
0.98,2,82.97931
0.93,7,82.98531
0.99,1,82.98531
0.99,1,82.98531
0.91,9,82.98531
0.97,3,82.98631
0.96,4,82.98631
0.99,1,82.98731
0.96,4,82.98731
0.99,1,82.98831
0.98,2,82.98831
0.97,3,82.98831
0.92,8,82.989311
0.97,3,82.991309
0.98,2,82.991309
0.96,4,82.991309
0.98,2,82.991309
0.99,1,82.997309
0.98,2,82.997309
0.92,8,82.999311
0.98,2,82.999311
0.99,1,83.00031
0.93,7,83.00031
0.96,4,83.001309
0.94,6,83.001309
0.97,3,83.00331
0.96,4,83.00331
0.92,8,83.00331
0.98,2,83.00331
0.98,2,83.007309
0.99,1,83.007309
0.91,9,83.007309
0.98,2,83.007309
0.99,1,83.007309
0.99,1,83.007309
0.99,1,83.009309
0.99,1,83.009309
0.97,3,83.010309
0.99,1,83.010309
0.94,6,83.011309
0.98,2,83.011309
0.97,3,83.011309
0.98,2,83.012309
0.99,1,83.012309
0.89,11,83.017309
0.95,5,83.017309
0.97,3,83.017309
0.94,6,83.018369
0.99,1,83.018369
0.96,4,83.023372
0.93,7,83.023372
0.97,3,83.025369
0.98,2,83.025369
0.98,2,83.025369
0.97,3,83.025369
0.95,5,83.026373
0.94,6,83.031371
0.98,2,83.031371
0.98,2,83.031371
0.98,2,83.031371
0.99,1,83.031371
0.97,3,83.031371
0.99,1,83.03237
0.84,16,83.03237
0.96,4,83.03437
0.98,2,83.03437
0.97,3,83.035371
0.99,1,83.035371
0.97,3,83.035371
0.99,1,83.036373
0.96,4,83.036373
0.99,1,83.036373
0.92,8,83.042371
0.99,1,83.042371
0.99,1,83.04337
0.95,5,83.04337
0.86,14,83.04537
0.93,7,83.04537
0.96,4,83.04537
0.95,5,83.04537
0.99,1,83.046372
0.99,1,83.046372
0.92,8,83.048371
0.98,2,83.048371
0.97,3,83.048371
0.99,1,83.048371
0.95,5,83.048371
0.98,2,83.048371
0.95,5,83.048371
0.97,3,83.048371
0.99,1,83.05437
0.99,1,83.05437
0.99,1,83.05437
0.98,2,83.05437
0.98,2,83.056371
0.99,1,83.056371
0.97,3,83.057371
0.99,1,83.057371
0.96,4,83.059373
0.92,8,83.059373
0.96,4,83.059373
0.95,5,83.06037
0.95,5,83.066371
0.97,3,83.066371
0.98,2,83.066371
0.99,1,83.066371
0.97,3,83.066371
0.99,1,83.068465
0.94,6,83.068465
0.98,2,83.069464
0.98,2,83.069464
0.98,2,83.069464
0.99,1,83.069464
0.92,8,83.071464
0.97,3,83.072464
0.98,2,83.072464
0.92,8,83.072464
0.98,2,83.072464
0.98,2,83.078465
0.92,8,83.079465
0.99,1,83.081464
0.97,3,83.081464
0.93,7,83.081464
0.97,3,83.082464
0.96,4,83.082464
0.94,6,83.082464
0.89,11,83.084462
0.98,2,83.084462
0.93,7,83.084462
0.98,2,83.088461
0.94,6,83.088461
0.99,1,83.088461
0.98,2,83.090461
0.99,1,83.090461
0.93,7,83.090461
0.97,3,83.090461
0.96,4,83.090461
0.96,4,83.090461
0.96,4,83.091461
0.98,2,83.091461
0.98,2,83.092461
0.98,2,83.092461
0.98,2,83.092461
0.96,4,83.093461
0.99,1,83.093461
0.94,6,83.098461
0.99,1,83.098461
0.97,3,83.098461
0.98,2,83.098461
0.99,1,83.099462
0.95,5,83.099462
0.98,2,83.099462
0.99,1,83.099462
0.96,4,83.100461
0.98,2,83.100461
0.94,6,83.100461
0.98,2,83.101461
0.94,6,83.101461
0.96,4,83.103461
0.98,2,83.103461
0.98,2,83.107461
0.97,3,83.107461
0.96,4,83.107461
0.95,5,83.108461
0.97,3,83.108461
0.98,2,83.108461
0.94,6,83.109461
0.99,1,83.109461
0.97,3,83.110461
0.96,4,83.112461
0.87,13,83.112461
0.96,4,83.116464
0.92,8,83.116464
0.94,6,83.116464
0.99,1,83.116464
0.99,1,83.117463
0.96,4,83.117463
0.95,5,83.117463
0.97,3,83.117463
0.95,5,83.118464
0.97,3,83.119465
0.97,3,83.119465
0.99,1,83.120463
0.96,4,83.125464
0.98,2,83.125464
0.98,2,83.126464
0.94,6,83.127464
0.93,7,83.128464
0.87,13,83.128464
0.91,9,83.128464
0.99,1,83.129462
0.97,3,83.132462
0.99,1,83.132462
0.91,9,83.138531
0.97,3,83.138531
0.98,2,83.138531
0.99,1,83.139565
0.99,1,83.140565
0.97,3,83.140565
0.97,3,83.140565
0.88,12,83.140565
0.99,1,83.141565
0.99,1,83.141565
0.99,1,83.141565
0.89,11,83.141565
0.97,3,83.141565
0.95,5,83.142565
0.98,2,83.147573
0.97,3,83.148565
0.96,4,83.150563
0.97,3,83.150563
0.96,4,83.150563
0.95,5,83.150563
0.96,4,83.150563
0.99,1,83.151564
0.99,1,83.151564
0.99,1,83.152574
0.97,3,83.157563
0.95,5,83.157563
