#{"t_start": 1734308162.7988536, "env_id": "None"}
r,l,t
0.96,4,2.339622
0.96,4,2.339622
0.92,8,2.340713
0.98,2,2.340713
0.97,3,2.340713
0.94,6,2.340713
0.94,6,2.340713
0.98,2,2.340713
0.96,4,2.340713
0.99,1,2.340713
0.92,8,2.340713
0.99,1,2.340713
0.9,10,2.340713
0.8,20,2.340713
0.98,2,2.340713
0.99,1,2.340713
0.98,2,2.340713
0.98,2,2.340713
0.98,2,2.340713
0.99,1,2.340713
0.95,5,2.340713
0.95,5,2.340713
0.99,1,2.340713
0.98,2,2.340713
0.98,2,2.340713
0.96,4,2.340713
0.99,1,2.340713
0.99,1,2.340713
0.99,1,2.340713
0.99,1,2.340713
0.99,1,2.340713
0.91,9,2.340713
0.92,8,2.340713
0.97,3,2.340713
0.99,1,2.340713
0.98,2,2.340713
0.99,1,2.340713
0.96,4,2.340713
0.97,3,2.340713
0.96,4,2.340713
0.93,7,2.340713
0.93,7,2.340713
0.95,5,2.340713
0.93,7,2.35796
0.9,10,2.359023
0.91,9,2.361023
0.95,5,2.361023
0.91,9,2.361023
0.99,1,2.362025
0.99,1,2.363024
0.89,11,2.363024
0.99,1,2.364023
0.99,1,2.365026
0.96,4,2.365026
0.96,4,2.365026
0.93,7,2.365026
0.98,2,2.367024
0.98,2,2.367024
0.86,14,2.367024
0.95,5,2.368023
0.97,3,2.370024
0.96,4,2.371024
0.99,1,2.371024
0.82,18,2.372024
0.84,16,2.372024
0.99,1,2.373024
0.97,3,2.374067
0.91,9,2.374067
0.93,7,2.374067
0.98,2,2.376098
0.98,2,2.376098
0.79,21,2.376098
0.88,12,2.377097
0.99,1,2.378097
0.92,8,2.379097
0.99,1,2.379097
0.79,21,2.380096
0.92,8,2.381096
0.93,7,2.381096
0.95,5,2.381096
0.97,3,2.382097
0.99,1,2.382097
0.93,7,2.383096
0.97,3,2.384097
0.96,4,2.385098
0.95,5,2.387097
0.96,4,2.389066
0.98,2,2.389066
0.99,1,2.390066
0.9,10,2.390066
0.97,3,2.390742
0.9,10,2.390742
0.97,3,2.390742
0.77,23,2.390742
0.83,17,2.390742
0.98,2,2.390742
0.95,5,2.390742
0.86,14,2.390742
0.99,1,2.390742
0.83,17,2.390742
0.91,9,2.390742
0.97,3,2.390742
0.66,34,2.390742
0.74,26,2.390742
0.99,1,2.390742
0.94,6,2.390742
0.99,1,2.390742
0.99,1,2.390742
0.97,3,2.390742
0.97,3,2.390742
0.98,2,2.390742
0.92,8,2.390742
0.97,3,2.390742
0.93,7,2.390742
0.94,6,2.407381
0.95,5,2.413596
0.92,8,2.414616
0.99,1,2.414616
0.99,1,2.414616
0.99,1,2.414616
0.93,7,2.414616
0.93,7,2.414616
0.77,23,2.414616
0.87,13,2.414616
0.9,10,2.414616
0.99,1,2.414616
0.99,1,2.414616
0.89,11,2.414616
0.99,1,2.414616
0.99,1,2.414616
0.95,5,2.414616
0.94,6,2.414616
0.99,1,2.414616
0.68,32,2.425002
0.91,9,2.427
0.92,8,2.428
0.94,6,2.428
0.91,9,2.429
0.99,1,2.429
0.97,3,2.43
0.99,1,2.43
0.96,4,2.432
