#{"t_start": 1734308162.811527, "env_id": "None"}
r,l,t
0.99,1,96.393538
0.66,34,96.398537
0.44,56,96.398537
0.65,35,96.398537
0.18,82,96.398537
0.99,1,96.399537
0.99,1,96.399537
0.99,1,96.400537
0.98,2,96.400537
0.98,2,96.400537
0.98,2,96.401537
0.98,2,96.40455
0.99,1,96.40455
0.67,33,96.413538
0.0,101,96.44354
0.0,101,96.445537
0.99,1,96.445537
0.0,101,96.451537
0.41,59,96.452538
0.58,42,96.462537
0.87,13,96.462537
0.66,34,96.462537
0.99,1,96.463539
0.99,1,96.463539
0.99,1,96.466539
0.98,2,96.467538
0.99,1,96.468537
0.6,40,96.515601
0.45,55,96.515601
0.58,42,96.515601
0.12,88,96.516602
0.0,101,96.526602
0.0,101,96.532665
0.99,1,96.535663
0.99,1,96.536664
0.0,101,96.536664
0.99,1,96.537663
0.99,1,96.538663
0.0,101,96.582734
0.0,101,96.583733
0.98,2,96.586734
0.99,1,96.586734
0.56,44,96.597733
0.0,101,96.597733
0.99,1,96.600733
0.88,12,96.600733
0.97,3,96.601732
0.97,3,96.601732
0.99,1,96.601732
0.02,98,96.639848
0.0,101,96.643848
0.0,101,96.643848
0.0,101,96.644848
0.99,1,96.64785
0.99,1,96.648848
0.98,2,96.649848
0.98,2,96.653848
0.0,101,96.653848
0.98,2,96.654848
0.99,1,96.661849
0.51,49,96.666848
0.0,101,96.667849
0.99,1,96.668848
0.96,4,96.670849
0.98,2,96.671848
0.85,15,96.690028
0.99,1,96.690028
0.98,2,96.692028
0.98,2,96.695093
0.11,89,96.709089
0.0,101,96.709089
0.0,101,96.727089
0.32,68,96.727089
0.0,101,96.761157
0.98,2,96.764156
0.0,101,96.765224
0.0,101,96.779224
0.0,101,96.782225
0.33,67,96.790225
0.33,67,96.790225
0.0,101,96.791224
0.98,2,96.793226
0.8,20,96.802224
0.92,8,96.802224
0.99,1,96.805225
0.99,1,96.805225
0.98,2,96.805225
0.99,1,96.806224
0.0,101,96.816315
0.99,1,96.816315
0.38,62,96.842316
0.04,96,96.842316
0.98,2,96.843316
0.0,101,96.848315
0.98,2,96.851315
0.99,1,96.852316
0.98,2,96.854315
0.98,2,96.857316
0.99,1,96.858315
0.98,2,96.861316
0.99,1,96.862318
0.0,101,96.890456
0.98,2,96.894459
0.0,101,96.904457
0.99,1,96.905457
0.0,101,96.915454
-0.01,101,96.915454
0.91,9,96.927454
0.84,16,96.928455
0.98,2,96.932455
0.99,1,96.933455
0.99,1,96.934454
0.0,101,96.934454
0.99,1,96.935454
0.0,101,96.935454
0.97,3,96.940454
0.25,75,96.946455
0.8,20,96.946455
0.97,3,96.946455
0.97,3,96.951455
0.0,101,96.951455
0.99,1,96.952455
0.0,101,96.981459
0.0,101,97.005455
0.97,3,97.010456
0.01,99,97.030457
0.27,73,97.033456
0.95,5,97.039462
0.35,65,97.039462
0.94,6,97.039462
0.25,75,97.039462
0.96,4,97.045461
0.57,43,97.064461
0.8,20,97.064461
0.15,85,97.065461
0.35,65,97.065461
0.04,96,97.06646
0.97,3,97.070461
0.98,2,97.071461
0.99,1,97.07446
0.99,1,97.075461
0.0,101,97.08146
0.0,101,97.08146
0.57,43,97.140457
0.57,43,97.140457
0.27,73,97.141458
0.99,1,97.141458
0.43,57,97.141458
0.41,59,97.141458
0.85,15,97.160458
0.97,3,97.162457
0.0,101,97.171458
0.0,101,97.171458
0.98,2,97.175458
0.99,1,97.175458
0.99,1,97.176457
0.8,20,97.187458
0.64,36,97.187458
0.08,92,97.187458
0.99,1,97.190458
0.0,101,97.197458
0.0,101,97.213458
0.98,2,97.217458
0.99,1,97.218457
0.99,1,97.219458
0.6,40,97.248458
0.99,1,97.249458
0.0,101,97.275458
0.0,101,97.275458
0.0,101,97.278458
0.99,1,97.279458
0.98,2,97.279458
0.99,1,97.280458
0.0,101,97.305458
0.0,101,97.310458
0.49,51,97.313457
0.99,1,97.314458
0.99,1,97.319458
0.0,101,97.328458
0.0,101,97.328458
0.99,1,97.329458
0.98,2,97.330458
0.98,2,97.331458
0.98,2,97.334457
0.99,1,97.335456
0.0,101,97.336458
0.99,1,97.336458
0.0,101,97.351457
0.38,62,97.360458
0.96,4,97.365458
0.99,1,97.368457
0.32,68,97.399458
0.28,72,97.399458
0.48,52,97.399458
0.99,1,97.402458
0.98,2,97.403458
0.0,101,97.407457
0.99,1,97.408458
0.96,4,97.408458
0.67,33,97.408458
0.0,101,97.410458
0.98,2,97.410458
0.98,2,97.413458
0.96,4,97.415458
0.99,1,97.418458
0.72,28,97.439458
0.82,18,97.439458
0.07,93,97.439458
0.99,1,97.442457
0.98,2,97.444458
0.99,1,97.444458
0.1,90,97.447458
0.98,2,97.449458
0.99,1,97.450458
0.9,10,97.463456
0.99,1,97.464457
0.0,101,97.467456
0.98,2,97.467456
0.97,3,97.470456
0.99,1,97.473455
0.0,101,97.486456
0.63,37,97.499454
0.3,70,97.508455
0.3,70,97.508455
0.67,33,97.519454
0.31,69,97.519454
0.94,6,97.519454
0.46,54,97.519454
0.99,1,97.520456
0.98,2,97.521455
0.99,1,97.521455
0.97,3,97.526456
0.97,3,97.526456
0.97,3,97.530454
0.0,101,97.549456
0.0,101,97.581456
0.32,68,97.581456
0.99,1,97.582456
0.98,2,97.582456
0.97,3,97.587454
0.99,1,97.588454
0.38,62,97.598454
0.99,1,97.601454
0.0,101,97.612456
0.99,1,97.612456
0.98,2,97.616455
0.96,4,97.621454
0.99,1,97.622456
0.0,101,97.633458
0.98,2,97.635457
0.0,101,97.648454
0.0,101,97.654455
0.97,3,97.658455
0.99,1,97.659455
0.0,101,97.660457
0.98,2,97.664454
0.99,1,97.665455
0.0,101,97.666455
0.3,70,97.678454
0.0,101,97.683454
0.73,27,97.710457
0.0,101,97.720456
0.99,1,97.723457
0.98,2,97.725456
0.0,101,97.734455
0.99,1,97.735455
0.99,1,97.735455
0.88,12,97.739457
0.99,1,97.740456
0.74,26,97.743495
0.0,101,97.758459
0.98,2,97.763457
0.0,101,97.775523
0.0,101,97.781522
0.98,2,97.783522
0.99,1,97.78654
0.99,1,97.787523
0.0,101,97.797522
0.0,101,97.798524
0.98,2,97.798524
0.0,101,97.799522
0.0,101,97.814522
0.98,2,97.817522
0.98,2,97.819539
0.81,19,97.822522
0.71,29,97.822522
0.99,1,97.823523
0.98,2,97.826575
0.98,2,97.827574
0.99,1,97.827574
0.99,1,97.828573
0.99,1,97.831573
0.7,30,97.835575
0.98,2,97.837573
0.25,75,97.842573
0.98,2,97.845574
0.14,86,97.854574
0.35,65,97.854574
0.52,48,97.855574
0.98,2,97.856575
0.96,4,97.859575
0.98,2,97.859575
0.0,101,97.874723
0.99,1,97.875725
0.98,2,97.877724
0.0,100,97.898721
0.5,50,97.928721
0.53,47,97.928721
0.99,1,97.929721
0.0,101,97.953825
0.99,1,97.954833
0.97,3,97.958788
0.39,61,97.958788
0.0,101,97.959789
0.98,2,97.960788
0.98,2,97.961787
0.99,1,97.961787
0.98,2,97.965788
0.0,101,97.965788
0.99,1,97.966788
0.0,101,97.972787
0.98,2,97.981788
0.98,2,97.983788
0.0,101,97.987788
0.86,14,97.988788
0.1,90,97.988788
0.98,2,97.991788
0.99,1,97.991788
0.98,2,97.992788
0.99,1,97.99286
0.99,1,97.99286
0.98,2,97.993861
0.99,1,97.996861
0.98,2,97.998861
0.99,1,97.999859
0.84,16,98.018917
0.72,28,98.018917
0.32,68,98.022917
0.95,5,98.026918
0.99,1,98.027917
0.0,101,98.032917
0.98,2,98.034916
0.99,1,98.037917
0.98,2,98.038917
0.98,2,98.042979
0.34,66,98.05698
0.49,51,98.057979
0.0,101,98.064046
0.47,53,98.096093
0.98,2,98.098093
0.99,1,98.101093
0.0,101,98.101093
0.0,101,98.106093
0.97,3,98.106093
0.99,1,98.106093
0.99,1,98.107093
0.98,2,98.107093
0.98,2,98.111093
0.9,10,98.112093
0.39,61,98.112093
0.98,2,98.115093
0.98,2,98.115093
0.6,40,98.116098
0.98,2,98.117095
0.97,3,98.118096
0.98,2,98.120095
0.61,39,98.121095
0.99,1,98.121095
0.26,74,98.121095
0.97,3,98.125095
0.99,1,98.126095
0.0,101,98.126095
0.98,2,98.128095
0.8,20,98.155095
0.99,1,98.156095
0.71,29,98.156095
0.99,1,98.157095
0.99,1,98.160096
0.0,101,98.178095
0.78,22,98.183095
0.0,101,98.191095
0.99,1,98.192095
0.99,1,98.197096
0.48,52,98.197096
0.0,101,98.241096
0.0,101,98.245095
0.98,2,98.245095
0.98,2,98.246096
0.98,2,98.250096
0.0,101,98.255096
0.99,1,98.255096
0.99,1,98.256096
0.0,101,98.256096
0.0,101,98.256096
0.99,1,98.257096
0.99,1,98.257096
0.98,2,98.262097
0.99,1,98.262097
0.0,101,98.289098
0.9,10,98.308095
0.0,100,98.319095
0.99,1,98.319095
0.99,1,98.320095
0.98,2,98.324096
0.0,101,98.326095
0.36,64,98.336096
0.02,98,98.336096
0.49,51,98.336096
0.79,21,98.337095
0.98,2,98.338097
0.98,2,98.338097
0.0,101,98.341096
0.99,1,98.341096
0.98,2,98.342096
0.99,1,98.342096
0.33,67,98.348097
0.99,1,98.349097
0.96,4,98.349097
0.98,2,98.350095
0.99,1,98.353094
0.99,1,98.354093
0.98,2,98.356094
0.66,34,98.384093
0.0,101,98.396093
0.0,101,98.399093
0.98,2,98.400093
0.98,2,98.401093
0.99,1,98.401093
0.98,2,98.405093
0.98,2,98.405093
0.98,2,98.406093
0.98,2,98.410093
0.99,1,98.414093
0.99,1,98.415093
0.98,2,98.419093
0.91,9,98.420093
0.44,56,98.420093
0.48,52,98.420093
0.89,11,98.433272
0.29,71,98.433272
0.64,36,98.433272
0.97,3,98.435268
0.97,3,98.435268
0.99,1,98.438236
0.99,1,98.438236
0.99,1,98.439265
0.99,1,98.439265
0.99,1,98.440268
0.8,20,98.443267
0.81,19,98.443267
0.79,21,98.444236
0.94,6,98.448234
0.98,2,98.448234
0.96,4,98.448234
0.99,1,98.449233
0.99,1,98.449233
0.98,2,98.450233
0.97,3,98.453233
0.99,1,98.453233
0.98,2,98.454233
0.98,2,98.454233
0.99,1,98.455233
0.98,2,98.458233
0.98,2,98.459235
0.0,101,98.459235
0.99,1,98.460235
0.96,4,98.460235
0.0,101,98.463234
0.98,2,98.464233
0.98,2,98.464233
0.99,1,98.465233
0.0,101,98.474234
0.67,33,98.484234
0.99,1,98.485234
0.99,1,98.485234
0.0,101,98.488234
0.98,2,98.489233
0.99,1,98.489233
0.66,34,98.489233
0.99,1,98.490233
0.99,1,98.493235
0.49,51,98.535233
0.18,82,98.546233
0.58,42,98.549233
0.45,55,98.549233
0.98,2,98.550232
0.98,2,98.551233
0.98,2,98.551233
0.99,1,98.552233
0.98,2,98.552233
0.99,1,98.552233
0.99,1,98.555235
0.99,1,98.556236
0.98,2,98.557233
0.99,1,98.560235
0.0,101,98.566235
0.26,74,98.586235
0.03,97,98.587234
0.0,101,98.597234
0.99,1,98.599234
0.0,101,98.599234
0.99,1,98.600235
0.98,2,98.603235
0.99,1,98.604234
0.98,2,98.606234
0.57,43,98.628234
0.47,53,98.629233
0.97,3,98.631233
0.98,2,98.640235
0.0,101,98.640235
0.98,2,98.642234
0.98,2,98.642234
0.99,1,98.645234
0.99,1,98.646233
0.98,2,98.646233
0.99,1,98.647233
0.89,11,98.662239
0.52,48,98.675736
0.43,57,98.676738
0.02,98,98.676738
0.99,1,98.679736
0.98,2,98.680737
0.98,2,98.681735
0.97,3,98.685737
0.64,36,98.685737
0.99,1,98.686736
0.98,2,98.687742
0.98,2,98.688742
0.98,2,98.692741
0.98,2,98.693743
0.99,1,98.694741
0.99,1,98.695741
0.96,4,98.699742
0.43,57,98.699742
0.89,11,98.700747
0.3,70,98.700747
0.98,2,98.702253
0.99,1,98.704261
0.98,2,98.704261
0.0,101,98.708261
0.98,2,98.710261
0.99,1,98.711264
0.97,3,98.711264
0.98,2,98.711264
0.98,2,98.71626
0.0,101,98.717261
0.9,10,98.728257
0.84,16,98.729257
0.82,18,98.730257
0.99,1,98.731257
0.98,2,98.735257
0.96,4,98.735257
0.98,2,98.737257
0.98,2,98.737257
0.99,1,98.740257
0.98,2,98.741257
0.99,1,98.741257
0.99,1,98.746257
0.71,29,98.77039
0.99,1,98.77139
0.96,4,98.776391
0.98,2,98.78039
0.39,61,98.790392
0.99,1,98.791391
0.99,1,98.79239
0.98,2,98.79639
0.99,1,98.79739
0.99,1,98.798391
0.0,101,98.79939
0.98,2,98.802391
0.17,83,98.80339
0.98,2,98.80739
0.96,4,98.80739
0.97,3,98.810391
0.99,1,98.81339
0.0,101,98.814391
0.98,2,98.81539
0.99,1,98.81539
0.97,3,98.82039
0.4,60,98.82539
0.98,2,98.829391
0.98,2,98.830391
0.0,101,98.85139
0.0,100,98.860391
0.0,101,98.860391
0.98,2,98.862391
0.99,1,98.86539
0.98,2,98.86739
0.6,40,98.87139
0.99,1,98.87239
0.34,66,98.87239
0.98,2,98.87639
0.98,2,98.878391
0.99,1,98.879391
0.0,101,98.88339
0.73,27,98.89239
0.8,20,98.89239
0.88,12,98.89339
0.99,1,98.89339
0.99,1,98.89639
0.98,2,98.897391
0.99,1,98.897391
0.99,1,98.898391
0.98,2,98.89939
0.99,1,98.89939
0.98,2,98.902391
0.99,1,98.90339
0.89,11,98.91239
0.59,41,98.91239
0.76,24,98.91239
0.98,2,98.916391
0.99,1,98.917391
0.64,36,98.918389
0.18,82,98.918389
0.13,87,98.918389
0.98,2,98.919391
0.98,2,98.923391
0.98,2,98.924391
0.98,2,98.925391
0.99,1,98.926391
0.0,101,98.95539
0.0,101,98.97039
0.98,2,98.974388
0.98,2,98.975387
0.99,1,98.978389
0.98,2,98.980387
0.35,65,99.00939
0.28,72,99.00939
0.98,2,99.012389
0.98,2,99.01439
0.7,30,99.018389
0.97,3,99.018389
0.98,2,99.01939
0.99,1,99.020389
0.98,2,99.024445
0.99,1,99.024445
0.0,101,99.025448
0.0,101,99.035446
0.99,1,99.038445
0.97,3,99.040446
0.98,2,99.044446
0.0,101,99.046527
0.0,101,99.051526
0.0,101,99.051526
0.98,2,99.054526
0.98,2,99.056528
0.0,101,99.060531
0.98,2,99.061527
0.99,1,99.062561
0.0,101,99.094524
0.99,1,99.095524
0.98,2,99.097523
0.0,101,99.140605
0.96,4,99.145607
0.98,2,99.149606
0.99,1,99.150605
0.0,101,99.150605
0.0,101,99.156607
0.0,101,99.159607
0.99,1,99.159607
0.98,2,99.161605
0.98,2,99.161605
0.98,2,99.164607
0.41,59,99.171607
0.03,97,99.171607
0.99,1,99.172609
0.99,1,99.175607
0.98,2,99.175607
0.98,2,99.177606
0.0,101,99.180606
0.98,2,99.182606
0.99,1,99.187608
0.0,101,99.191605
0.99,1,99.191605
0.99,1,99.192606
0.99,1,99.193606
0.0,101,99.198606
0.99,1,99.199606
0.99,1,99.200606
0.0,101,99.200606
0.98,2,99.205606
0.97,3,99.209606
0.98,2,99.210605
0.99,1,99.211606
0.99,1,99.215606
0.99,1,99.216606
0.99,1,99.216606
0.55,45,99.217606
0.47,53,99.229606
0.67,33,99.229606
0.91,9,99.229606
0.98,2,99.234607
0.54,46,99.234607
0.97,3,99.239606
0.98,2,99.239606
0.64,36,99.245606
0.63,37,99.247606
0.88,12,99.247606
0.53,47,99.247606
0.99,1,99.250606
0.99,1,99.250606
0.99,1,99.251606
0.99,1,99.252606
0.98,2,99.255606
0.98,2,99.257606
0.28,72,99.266606
0.53,47,99.266606
0.8,20,99.270606
0.98,2,99.270606
0.99,1,99.271606
0.99,1,99.271606
0.96,4,99.271606
0.98,2,99.272606
0.99,1,99.275606
0.98,2,99.275606
0.99,1,99.276606
0.43,57,99.329606
0.43,57,99.329606
0.5,50,99.331607
0.48,52,99.331607
0.97,3,99.335607
0.97,3,99.335607
0.98,2,99.33661
0.98,2,99.33861
0.96,4,99.34161
0.99,1,99.34261
0.0,101,99.370609
0.38,62,99.371609
0.0,101,99.380609
0.16,84,99.381677
0.92,8,99.381677
0.99,1,99.382682
0.99,1,99.382682
0.97,3,99.382682
0.99,1,99.385741
0.98,2,99.385741
0.21,79,99.390742
0.99,1,99.391742
0.96,4,99.396736
0.48,52,99.396736
0.99,1,99.396736
0.53,47,99.396736
0.91,9,99.397735
0.99,1,99.397735
0.99,1,99.397735
0.98,2,99.400736
0.97,3,99.402735
0.5,50,99.402735
0.99,1,99.409739
0.42,58,99.410741
0.96,4,99.41374
0.98,2,99.41374
0.97,3,99.416739
0.97,3,99.420738
0.83,17,99.420738
0.99,1,99.423739
0.97,3,99.424738
0.99,1,99.42574
0.0,101,99.42574
0.98,2,99.428738
0.66,34,99.429738
0.98,2,99.43074
0.99,1,99.43074
0.99,1,99.431738
0.99,1,99.434739
0.88,12,99.438738
0.48,52,99.438738
0.99,1,99.43974
0.99,1,99.43974
0.99,1,99.440738
0.99,1,99.441739
0.68,32,99.453739
0.99,1,99.45474
0.57,43,99.455739
0.98,2,99.455739
0.99,1,99.458739
0.85,15,99.458739
0.43,57,99.458739
0.98,2,99.459739
0.99,1,99.460739
0.96,4,99.460739
0.98,2,99.460739
0.99,1,99.463738
0.99,1,99.463738
0.99,1,99.463738
0.82,18,99.464738
0.5,50,99.464738
0.98,2,99.464738
0.98,2,99.464738
0.68,32,99.464738
0.98,2,99.465739
0.99,1,99.465739
0.98,2,99.465739
0.99,1,99.468736
0.98,2,99.468736
0.0,101,99.529735
0.41,59,99.539739
0.1,90,99.542738
0.98,2,99.54374
0.98,2,99.54374
0.99,1,99.544739
0.99,1,99.547737
0.99,1,99.548736
0.99,1,99.549736
0.0,101,99.558737
0.98,2,99.560737
0.99,1,99.563739
0.99,1,99.564739
0.99,1,99.565737
0.99,1,99.565737
0.0,101,99.58487
0.98,2,99.585872
0.0,101,99.58987
0.0,101,99.59087
0.8,20,99.59087
0.0,101,99.593872
0.99,1,99.593872
0.0,101,99.593872
0.0,101,99.59487
0.99,1,99.59487
0.99,1,99.59487
0.96,4,99.59487
0.98,2,99.59687
0.99,1,99.599869
0.97,3,99.599869
0.94,6,99.600869
0.88,12,99.60187
0.59,41,99.60187
0.94,6,99.60187
0.97,3,99.60187
0.92,8,99.60187
0.99,1,99.604871
0.53,47,99.604871
0.99,1,99.604871
0.99,1,99.604871
0.98,2,99.604871
0.99,1,99.604871
0.99,1,99.60587
0.98,2,99.606869
0.98,2,99.606869
0.98,2,99.607869
0.97,3,99.607869
0.99,1,99.610871
0.98,2,99.61187
0.92,8,99.615871
0.99,1,99.61687
0.98,2,99.618871
0.99,1,99.623971
0.99,1,99.630072
0.88,12,99.631072
0.98,2,99.636071
0.96,4,99.63707
0.99,1,99.638072
0.67,33,99.663072
0.0,101,99.682072
0.98,2,99.683072
0.57,43,99.684072
0.99,1,99.688072
0.98,2,99.688072
0.99,1,99.689071
0.99,1,99.690071
0.98,2,99.694072
0.99,1,99.695072
0.26,74,99.759071
0.0,101,99.761071
0.98,2,99.766071
0.0,101,99.767071
0.06,94,99.768071
0.97,3,99.768071
0.0,101,99.772071
0.99,1,99.772071
0.98,2,99.773072
0.98,2,99.775072
0.99,1,99.776072
0.98,2,99.776072
0.0,101,99.776072
0.99,1,99.780071
0.96,4,99.783071
0.96,4,99.789071
0.98,2,99.793072
0.0,101,99.799071
0.99,1,99.80007
0.99,1,99.801069
0.98,2,99.806069
0.99,1,99.807069
0.0,101,99.82807
0.99,1,99.829069
0.99,1,99.83307
0.86,14,99.83307
0.98,2,99.83607
0.0,101,99.862069
0.98,2,99.86307
0.0,101,99.86807
0.99,1,99.869069
0.43,57,99.891068
0.34,66,99.891068
0.66,34,99.891068
0.29,71,99.892069
0.71,29,99.911072
0.97,3,99.91407
0.78,22,99.92407
0.0,101,99.925071
0.78,22,99.925071
0.99,1,99.92607
0.98,2,99.93107
0.0,101,99.93307
0.99,1,99.93407
0.0,101,99.944071
0.54,46,99.967069
0.88,12,99.985072
0.99,1,99.986073
0.0,101,99.999071
0.97,3,100.00407
0.99,1,100.00407
0.99,1,100.00715
0.54,46,100.00715
0.83,17,100.00815
0.44,56,100.012185
0.0,101,100.017153
0.98,2,100.019187
0.99,1,100.019187
0.99,1,100.022185
0.99,1,100.023186
0.24,76,100.037151
0.88,12,100.037151
0.99,1,100.03815
0.0,101,100.03915
0.99,1,100.03915
0.98,2,100.03915
0.99,1,100.04215
0.98,2,100.04215
0.98,2,100.043152
0.98,2,100.04415
0.99,1,100.04415
0.99,1,100.04715
0.99,1,100.04715
0.99,1,100.04815
0.98,2,100.04915
0.99,1,100.052151
0.0,101,100.061212
0.86,14,100.062212
0.97,3,100.070213
0.99,1,100.071213
0.98,2,100.075211
0.0,101,100.07621
0.97,3,100.077213
0.95,5,100.081212
0.46,54,100.081212
0.78,22,100.081212
0.44,56,100.081212
0.99,1,100.082212
0.99,1,100.082212
0.0,101,100.086211
0.98,2,100.087212
0.98,2,100.091213
0.98,2,100.092212
0.98,2,100.096214
0.98,2,100.098212
0.86,14,100.102266
0.98,2,100.103268
0.79,21,100.106319
0.99,1,100.106319
0.99,1,100.107319
0.28,72,100.13232
0.02,98,100.13232
0.99,1,100.13532
0.99,1,100.13532
0.0,101,100.136321
0.99,1,100.136321
0.98,2,100.13832
0.91,9,100.15132
0.98,2,100.152375
0.0,101,100.198416
0.98,2,100.199416
0.99,1,100.202416
0.99,1,100.203416
0.99,1,100.204416
0.22,78,100.209418
0.46,54,100.209418
0.96,4,100.209418
0.22,78,100.210417
0.99,1,100.210417
0.99,1,100.210417
0.99,1,100.213416
0.98,2,100.213416
0.99,1,100.214416
0.98,2,100.214416
0.0,101,100.215416
0.0,101,100.215416
0.0,101,100.218416
0.98,2,100.218416
0.99,1,100.219416
0.97,3,100.220416
0.98,2,100.22347
0.98,2,100.224469
0.0,101,100.233549
0.0,101,100.26867
0.99,1,100.269671
0.54,46,100.272691
0.98,2,100.272691
0.0,101,100.283739
0.99,1,100.289737
0.99,1,100.290738
0.8,20,100.29983
0.92,8,100.29983
0.99,1,100.30083
0.99,1,100.30083
0.97,3,100.304866
0.98,2,100.305831
0.98,2,100.309831
0.36,64,100.313831
0.98,2,100.315831
0.98,2,100.31883
0.99,1,100.319831
0.22,78,100.32383
0.83,17,100.32383
0.99,1,100.32383
0.16,84,100.32383
0.98,2,100.32583
0.96,4,100.328831
0.0,101,100.334831
0.0,101,100.337831
0.99,1,100.337831
0.99,1,100.33883
0.98,2,100.339831
0.99,1,100.339831
0.99,1,100.340831
0.99,1,100.343831
0.0,101,100.343831
0.0,101,100.343831
0.98,2,100.344831
0.0,101,100.395831
0.99,1,100.396831
0.23,77,100.419976
0.98,2,100.421977
0.0,101,100.434976
0.09,91,100.442977
0.18,82,100.442977
0.98,2,100.444977
0.0,101,100.444977
0.99,1,100.445976
0.97,3,100.445976
0.98,2,100.448977
0.99,1,100.448977
0.98,2,100.449976
0.99,1,100.450977
0.0,101,100.453977
0.95,5,100.458977
0.53,47,100.458977
0.98,2,100.460976
0.98,2,100.464118
0.97,3,100.468123
0.0,101,100.469123
0.0,101,100.470123
0.99,1,100.470123
0.0,101,100.471123
0.9,10,100.471123
0.7,30,100.471123
0.98,2,100.474122
0.97,3,100.475122
0.98,2,100.479123
0.99,1,100.480122
0.76,24,100.498195
0.8,20,100.498195
0.99,1,100.499195
0.98,2,100.501195
0.44,56,100.52319
0.99,1,100.524188
0.85,15,100.525188
0.99,1,100.525188
0.98,2,100.529188
0.0,101,100.552189
0.0,101,100.577188
0.98,2,100.578188
0.0,101,100.581188
0.62,38,100.596308
0.0,101,100.597309
0.0,101,100.600309
0.0,101,100.600309
0.97,3,100.601311
0.98,2,100.601311
0.98,2,100.601311
0.99,1,100.60231
0.99,1,100.60231
0.98,2,100.605358
0.98,2,100.606361
0.99,1,100.606361
0.99,1,100.606361
0.0,101,100.606361
0.99,1,100.607359
0.98,2,100.610361
0.97,3,100.61236
0.99,1,100.615359
0.0,101,100.63136
0.99,1,100.63136
0.98,2,100.635464
0.55,45,100.641464
0.96,4,100.645464
0.9,10,100.646464
0.97,3,100.649465
0.0,101,100.651464
0.0,101,100.656538
0.99,1,100.657538
0.99,1,100.660538
0.99,1,100.661538
0.89,11,100.661538
0.98,2,100.662549
0.99,1,100.66654
0.56,44,100.669541
0.98,2,100.673541
0.99,1,100.674552
0.59,41,100.71173
0.71,29,100.71173
0.28,72,100.71173
0.6,40,100.71273
0.99,1,100.713731
0.98,2,100.71473
0.98,2,100.71473
0.99,1,100.71473
0.99,1,100.71773
0.98,2,100.720731
0.16,84,100.720731
0.99,1,100.720731
0.0,101,100.720731
0.79,21,100.751729
0.99,1,100.752728
0.0,101,100.756728
0.0,101,100.766727
0.98,2,100.767727
0.99,1,100.770727
0.99,1,100.770727
0.25,75,100.774728
0.83,17,100.775728
0.96,4,100.778728
0.99,1,100.779727
0.94,6,100.785728
0.51,49,100.785728
0.44,56,100.788728
0.98,2,100.792728
0.95,5,100.792728
0.94,6,100.792728
0.99,1,100.793728
0.88,12,100.809728
0.99,1,100.810729
0.0,101,100.818727
0.99,1,100.822859
0.99,1,100.823958
0.99,1,100.82502
0.98,2,100.828985
0.99,1,100.828985
0.99,1,100.829984
0.96,4,100.834984
0.68,32,100.837984
0.98,2,100.837984
0.7,30,100.837984
0.52,48,100.838984
0.99,1,100.838984
0.98,2,100.840985
0.98,2,100.840985
0.1,90,100.849064
0.0,101,100.859132
0.0,101,100.864131
0.0,101,100.884238
0.96,4,100.88924
0.99,1,100.890239
0.98,2,100.894238
0.0,101,100.904237
0.99,1,100.905238
0.0,101,100.944237
0.99,1,100.945237
0.54,46,100.949239
0.29,71,100.949239
0.98,2,100.956235
0.1,90,100.956235
0.1,90,100.956235
0.99,1,100.957236
0.98,2,100.961235
0.99,1,100.962235
0.0,101,100.974235
0.0,101,100.974235
0.99,1,100.975235
0.0,101,100.976235
0.98,2,100.976235
0.99,1,100.976235
0.97,3,100.976235
0.99,1,100.979235
0.78,22,100.981235
0.96,4,100.981235
0.99,1,100.984301
0.0,101,100.985304
0.98,2,100.985304
0.99,1,100.985304
0.7,30,100.989303
0.34,66,100.989303
0.99,1,100.990302
0.89,11,100.990302
0.9,10,100.990302
0.98,2,100.991301
0.99,1,100.991301
0.99,1,100.991301
0.98,2,100.994302
0.98,2,100.995302
0.54,46,101.0503
0.99,1,101.0513
0.46,54,101.0653
0.98,2,101.0693
0.0,101,101.079301
0.0,101,101.086301
0.93,7,101.086301
0.99,1,101.0893
0.22,78,101.0893
0.99,1,101.0903
0.99,1,101.0903
0.99,1,101.0913
0.99,1,101.0923
0.0,101,101.0923
0.97,3,101.0953
0.98,2,101.0973
0.99,1,101.0983
0.99,1,101.1013
0.71,29,101.1063
0.0,101,101.116302
0.0,101,101.119299
0.99,1,101.122299
0.98,2,101.1233
0.0,101,101.1273
0.99,1,101.1283
0.0,101,101.1293
0.99,1,101.1303
0.99,1,101.1333
0.99,1,101.1343
0.94,6,101.1353
0.78,22,101.1353
0.97,3,101.1383
0.83,17,101.1393
0.99,1,101.1393
0.99,1,101.140301
0.59,41,101.1443
0.94,6,101.1453
0.99,1,101.1453
0.98,2,101.146301
0.98,2,101.146301
0.99,1,101.1493
0.98,2,101.1513
0.55,45,101.154301
0.54,46,101.1553
0.99,1,101.156301
0.95,5,101.157301
0.99,1,101.157301
0.92,8,101.157301
0.99,1,101.161302
0.98,2,101.162305
0.0,101,101.197302
0.99,1,101.198302
0.99,1,101.198302
0.98,2,101.199302
0.98,2,101.199302
0.98,2,101.199302
0.98,2,101.199302
0.98,2,101.199302
0.99,1,101.200302
0.98,2,101.200302
0.98,2,101.200302
0.97,3,101.201301
0.99,1,101.202302
0.0,101,101.263371
0.0,101,101.263371
0.0,101,101.263371
0.0,101,101.263371
