#{"t_start": 1732679110.856416, "env_id": "StopOnColorGame-v0"}
r,l,t
0.0,2,185.366952
0.0,1,185.366952
0.0,1,185.366952
0.0,4,185.366952
0.0,5,185.37741
0.0,5,185.380409
1.0,4,185.383409
0.0,3,185.386408
0.0,1,185.386408
0.0,2,185.388408
0.0,1,185.389408
1.0,3,185.391408
0.0,1,185.392409
0.0,10,185.400411
1.0,3,185.40241
0.0,2,185.40341
0.0,1,185.40441
1.0,2,185.406409
0.0,2,185.407409
0.0,2,185.409767
0.0,17,185.409767
1.0,2,185.409767
0.0,5,185.427086
0.0,1,185.428134
1.0,1,185.428134
0.0,2,185.430134
0.0,2,185.432134
1.0,3,185.434134
0.0,6,185.438134
0.0,1,185.439134
1.0,5,185.443291
0.0,3,185.445295
0.0,2,185.446295
0.0,1,185.447295
0.0,3,185.450295
0.0,3,185.452295
0.0,1,185.453295
1.0,2,185.454295
0.0,1,185.455295
0.0,3,185.457296
0.0,11,185.459795
0.0,1,185.459795
0.0,6,185.459795
1.0,2,185.459795
0.0,4,185.475304
0.0,11,185.483109
0.0,2,185.483109
0.0,1,185.483109
0.0,1,185.483109
1.0,8,185.496071
0.0,4,185.499074
0.0,2,185.500071
0.0,1,185.501071
0.0,1,185.502071
1.0,2,185.503071
0.0,11,185.511073
1.0,3,185.513071
1.0,4,185.516071
0.0,4,185.51907
0.0,4,185.522071
0.0,4,185.525072
0.0,1,185.525072
0.0,2,185.527459
0.0,1,185.527459
0.0,19,185.540459
0.0,2,185.542457
0.0,4,185.543085
0.0,14,185.543085
0.0,1,185.543085
0.0,3,185.558091
0.0,3,185.560414
1.0,5,185.563444
0.0,3,185.565479
0.0,1,185.566478
0.0,13,185.575446
0.0,3,185.577589
0.0,3,185.579589
0.0,1,185.580588
0.0,2,185.582588
1.0,1,185.582588
0.0,1,185.583591
0.0,2,185.58559
0.0,5,185.588591
0.0,11,185.593077
1.0,2,185.593077
1.0,25,185.611648
0.0,3,185.611648
0.0,4,185.626442
0.0,5,185.629452
1.0,2,185.631451
1.0,1,185.632452
0.0,1,185.632452
0.0,2,185.634452
1.0,6,185.638452
0.0,1,185.639452
0.0,24,185.656414
0.0,6,185.661483
0.0,11,185.669519
0.0,8,185.675519
0.0,6,185.679912
0.0,2,185.681912
0.0,1,185.681912
0.0,2,185.683912
0.0,6,185.687912
1.0,13,185.70172
1.0,1,185.70172
0.0,3,185.70172
0.0,1,185.70172
0.0,3,185.70172
0.0,1,185.70172
0.0,2,185.710757
0.0,9,185.716779
0.0,1,185.717749
1.0,5,185.720746
1.0,9,185.727746
0.0,3,185.729744
0.0,2,185.731745
0.0,4,185.734745
0.0,4,185.737746
0.0,1,185.737746
1.0,12,185.743173
0.0,2,185.743173
0.0,2,185.743173
0.0,1,185.743173
1.0,4,185.743173
0.0,4,185.743173
0.0,6,185.76044
0.0,7,185.765474
1.0,1,185.766474
0.0,5,185.770477
0.0,1,185.771474
1.0,5,185.774475
0.0,9,185.781541
0.0,1,185.781541
1.0,14,185.791542
0.0,2,185.793148
0.0,6,185.793148
1.0,1,185.793148
1.0,1,185.793148
1.0,16,185.815103
0.0,3,185.817102
1.0,1,185.818102
0.0,24,185.828288
1.0,9,185.828288
1.0,4,185.845052
0.0,2,185.846053
0.0,3,185.849053
0.0,8,185.855052
0.0,1,185.856052
0.0,19,185.870036
0.0,2,185.871035
1.0,1,185.872036
0.0,3,185.874036
0.0,3,185.877079
1.0,4,185.880112
0.0,18,185.892111
0.0,4,185.895253
0.0,2,185.89725
1.0,3,185.899249
1.0,8,185.905251
0.0,6,185.909837
1.0,6,185.909837
0.0,6,185.909837
0.0,1,185.909837
0.0,3,185.909837
0.0,3,185.909837
0.0,6,185.932177
0.0,8,185.933585
0.0,3,185.933585
1.0,2,185.933585
1.0,6,185.947107
0.0,2,185.948107
1.0,3,185.950107
0.0,2,185.952107
0.0,4,185.955107
0.0,4,185.958107
0.0,4,185.961107
1.0,2,185.962107
0.0,1,185.963107
0.0,11,185.971108
0.0,5,185.975108
1.0,1,185.976432
1.0,4,185.976432
1.0,2,185.976432
0.0,1,185.976432
0.0,5,185.976432
0.0,8,185.976432
0.0,2,185.992063
0.0,5,185.996896
0.0,2,185.997896
0.0,3,185.999896
0.0,4,186.002896
0.0,7,186.007896
0.0,2,186.010097
0.0,10,186.017136
0.0,2,186.019136
0.0,6,186.023145
0.0,3,186.025145
0.0,8,186.031574
1.0,2,186.032574
0.0,1,186.033574
1.0,1,186.034574
0.0,10,186.041122
0.0,11,186.053415
1.0,3,186.055466
0.0,8,186.061779
0.0,4,186.063779
0.0,12,186.072327
0.0,3,186.075324
0.0,27,186.093166
1.0,1,186.093166
0.0,2,186.093166
0.0,1,186.093166
0.0,7,186.093166
0.0,7,186.093166
0.0,1,186.093166
0.0,6,186.111492
1.0,10,186.119492
1.0,11,186.126443
1.0,3,186.128499
1.0,2,186.130499
0.0,1,186.131498
0.0,14,186.141331
0.0,1,186.141331
1.0,8,186.147175
0.0,7,186.152177
0.0,1,186.153211
0.0,2,186.15521
0.0,1,186.15521
0.0,9,186.165779
1.0,5,186.168778
0.0,2,186.17078
0.0,7,186.174813
0.0,4,186.178363
1.0,1,186.178363
0.0,4,186.178363
0.0,1,186.178363
0.0,1,186.178363
0.0,1,186.178363
1.0,1,186.178363
0.0,2,186.178363
0.0,2,186.178363
0.0,4,186.178363
0.0,14,186.20018
1.0,3,186.203176
0.0,4,186.205175
0.0,15,186.216098
0.0,8,186.221098
1.0,2,186.223105
0.0,5,186.227159
1.0,7,186.231228
1.0,6,186.236227
1.0,3,186.238227
0.0,2,186.239226
0.0,2,186.241231
0.0,1,186.241231
0.0,6,186.246181
0.0,6,186.250186
1.0,3,186.252178
0.0,1,186.253181
1.0,1,186.254184
0.0,1,186.254184
0.0,6,186.259181
0.0,7,186.259821
0.0,3,186.259821
1.0,2,186.259821
0.0,4,186.259821
0.0,3,186.259821
1.0,7,186.280436
1.0,7,186.282595
0.0,6,186.282595
0.0,7,186.295112
0.0,1,186.296108
1.0,1,186.29711
1.0,4,186.300108
0.0,4,186.302109
0.0,3,186.305108
0.0,3,186.307108
0.0,2,186.308108
0.0,2,186.310075
0.0,6,186.314078
0.0,8,186.320109
1.0,2,186.321108
1.0,2,186.323108
0.0,3,186.325108
1.0,3,186.32678
1.0,4,186.329851
1.0,5,186.334018
1.0,1,186.334018
0.0,4,186.337019
0.0,4,186.340019
0.0,7,186.34499
0.0,1,186.345982
0.0,2,186.346984
0.0,2,186.34899
0.0,2,186.349982
0.0,1,186.350982
0.0,3,186.352982
1.0,7,186.357982
0.0,3,186.360893
0.0,3,186.362897
0.0,5,186.365896
0.0,10,186.372893
1.0,5,186.376498
1.0,9,186.376498
0.0,2,186.376498
0.0,3,186.376498
1.0,2,186.392003
0.0,4,186.394878
0.0,1,186.394878
0.0,6,186.394878
0.0,2,186.394878
0.0,2,186.394878
0.0,3,186.394878
0.0,2,186.394878
0.0,8,186.411831
0.0,2,186.41383
1.0,1,186.414829
0.0,4,186.416832
0.0,5,186.420829
1.0,2,186.421831
0.0,6,186.426683
0.0,10,186.433752
0.0,1,186.433752
0.0,7,186.438751
0.0,2,186.440752
0.0,1,186.441757
0.0,4,186.444112
0.0,1,186.444112
0.0,4,186.444112
0.0,10,186.444112
0.0,7,186.460301
0.0,8,186.465432
0.0,1,186.466434
0.0,12,186.47447
1.0,2,186.476533
0.0,3,186.478892
0.0,1,186.478892
0.0,3,186.481894
0.0,4,186.483891
0.0,1,186.484892
0.0,7,186.489893
1.0,8,186.499462
0.0,2,186.500499
0.0,2,186.502498
0.0,3,186.504497
1.0,2,186.5055
1.0,3,186.507495
1.0,6,186.511654
1.0,2,186.511654
0.0,2,186.511654
1.0,3,186.511654
1.0,4,186.511654
1.0,2,186.511654
1.0,3,186.511654
0.0,1,186.511654
0.0,1,186.511654
0.0,10,186.532489
0.0,11,186.539489
0.0,12,186.547429
0.0,1,186.548427
1.0,4,186.551427
1.0,2,186.552428
0.0,5,186.556427
0.0,6,186.560458
1.0,3,186.562528
0.0,1,186.563528
1.0,1,186.564528
0.0,2,186.565527
1.0,1,186.566528
0.0,7,186.571527
0.0,2,186.572529
0.0,4,186.575528
0.0,2,186.576512
1.0,3,186.579551
0.0,2,186.580555
0.0,1,186.581551
0.0,8,186.586551
0.0,3,186.588551
0.0,3,186.590551
1.0,1,186.591553
1.0,17,186.593166
0.0,3,186.593166
0.0,2,186.593166
0.0,6,186.614377
0.0,8,186.616732
0.0,25,186.638438
0.0,9,187.754045
1.0,1,187.755045
1.0,2,187.756045
1.0,1,187.757046
0.0,6,187.759702
0.0,2,187.759702
0.0,10,187.759702
0.0,2,187.778593
0.0,2,187.780592
0.0,1,187.781592
0.0,4,187.784591
0.0,2,187.786592
0.0,1,187.787591
0.0,3,187.789591
0.0,1,187.790591
0.0,1,187.790591
0.0,8,187.794722
0.0,4,187.794722
0.0,6,187.794722
1.0,2,187.794722
1.0,4,187.794722
0.0,4,187.811755
0.0,6,187.815754
0.0,1,187.816754
0.0,1,187.816754
1.0,2,187.818755
0.0,3,187.820755
0.0,1,187.821755
0.0,16,187.832485
0.0,1,187.833486
1.0,4,187.836486
1.0,3,187.838486
0.0,1,187.839486
0.0,4,187.843054
0.0,15,187.855817
0.0,1,187.856817
0.0,5,187.860825
0.0,1,187.861825
0.0,7,187.866824
0.0,1,187.866824
0.0,2,187.868824
0.0,3,187.870824
0.0,7,187.876351
0.0,10,187.876351
0.0,2,187.876351
0.0,2,187.876351
0.0,1,187.876351
0.0,1,187.876351
0.0,3,187.876351
0.0,2,187.89186
0.0,1,187.89186
1.0,4,187.899918
0.0,2,187.900155
0.0,3,187.900155
0.0,3,187.900155
0.0,8,187.912672
0.0,16,187.924673
0.0,4,187.926674
0.0,4,187.929672
1.0,12,187.938672
1.0,6,187.942672
0.0,2,187.944251
1.0,3,187.946251
0.0,2,187.94725
1.0,8,187.95325
0.0,7,187.95725
0.0,8,187.963421
1.0,8,187.968422
0.0,1,187.969422
1.0,2,187.970422
0.0,1,187.971421
0.0,7,187.976399
0.0,2,187.978448
0.0,11,187.985447
1.0,3,187.987447
1.0,2,187.989447
0.0,3,187.991447
0.0,3,187.993041
0.0,2,187.993041
0.0,3,187.993041
0.0,1,187.993041
1.0,9,187.993041
1.0,3,187.993041
1.0,10,188.01715
0.0,8,188.01715
0.0,4,188.026357
0.0,4,188.029397
1.0,3,188.031396
0.0,1,188.032402
1.0,9,188.0384
0.0,2,188.039398
0.0,2,188.041398
0.0,2,188.043364
0.0,1,188.044396
0.0,3,188.046397
0.0,2,188.047397
0.0,1,188.048398
0.0,3,188.050395
1.0,3,188.052401
0.0,2,188.054399
0.0,2,188.055398
0.0,1,188.056396
0.0,1,188.057399
0.0,1,188.057399
0.0,8,188.062893
0.0,5,188.066693
0.0,5,188.070705
0.0,2,188.071705
0.0,1,188.072705
0.0,6,188.076554
0.0,1,188.077593
0.0,1,188.07856
0.0,1,188.079596
0.0,1,188.080593
0.0,3,188.082596
0.0,5,188.086453
0.0,3,188.088452
0.0,2,188.089452
0.0,2,188.091452
0.0,3,188.093412
0.0,5,188.096481
1.0,6,188.10148
0.0,2,188.102483
0.0,1,188.103481
0.0,1,188.104479
0.0,9,188.110866
0.0,4,188.113868
0.0,6,188.117869
1.0,4,188.120869
0.0,8,188.126515
1.0,2,188.126515
0.0,1,188.126515
0.0,2,188.134312
1.0,7,188.135279
1.0,6,188.143972
0.0,2,188.14497
0.0,1,188.146004
1.0,4,188.149003
0.0,6,188.153004
0.0,7,188.158007
1.0,5,188.162012
0.0,2,188.163013
1.0,1,188.164013
1.0,5,188.167011
1.0,2,188.169014
0.0,2,188.170014
0.0,1,188.171019
0.0,1,188.172013
0.0,2,188.173012
0.0,1,188.174013
0.0,1,188.17502
0.0,1,188.17601
0.0,1,188.177103
1.0,2,188.177103
0.0,7,188.177103
0.0,2,188.177103
0.0,1,188.177103
0.0,3,188.177103
0.0,6,188.177103
0.0,1,188.192763
0.0,1,188.193692
0.0,2,188.194761
0.0,1,188.195762
0.0,2,188.196761
0.0,2,188.198765
0.0,10,188.205761
1.0,2,188.206762
0.0,10,188.213827
0.0,4,188.216826
0.0,4,188.219829
0.0,7,188.224829
0.0,2,188.226441
0.0,2,188.226441
1.0,3,188.226441
0.0,4,188.226441
1.0,1,188.226441
1.0,5,188.226441
0.0,3,188.226441
0.0,2,188.226441
0.0,1,188.244554
1.0,3,188.247564
0.0,3,188.249558
0.0,3,188.251558
0.0,3,188.254558
1.0,2,188.255559
0.0,2,188.257559
0.0,3,188.25974
0.0,5,188.261464
1.0,4,188.261464
0.0,1,188.261464
0.0,1,188.261464
1.0,2,188.261464
0.0,3,188.261464
0.0,17,188.283399
1.0,1,188.284399
0.0,1,188.285407
1.0,4,188.288401
1.0,4,188.290401
0.0,3,188.293249
0.0,1,188.294311
0.0,2,188.295309
0.0,2,188.297313
0.0,2,188.298316
0.0,1,188.299311
1.0,2,188.300311
0.0,12,188.309624
0.0,6,188.313598
1.0,1,188.314598
0.0,1,188.3156
0.0,2,188.316601
1.0,2,188.318599
0.0,22,188.333527
0.0,2,188.335527
0.0,7,188.340527
0.0,4,188.343062
0.0,4,188.343062
0.0,3,188.343062
0.0,1,188.343062
0.0,2,188.343062
0.0,5,188.343062
0.0,2,188.343062
1.0,6,188.358601
0.0,1,188.364491
1.0,1,188.364491
0.0,9,188.366614
0.0,5,188.366614
0.0,2,188.376394
0.0,1,188.377433
1.0,9,188.3844
0.0,7,188.38943
0.0,4,188.392443
0.0,10,188.399397
0.0,4,188.402399
0.0,2,188.4044
1.0,10,188.41114
0.0,3,188.414139
0.0,1,188.414139
0.0,5,188.418288
0.0,6,188.422324
1.0,2,188.424322
0.0,3,188.426473
0.0,11,188.43412
0.0,8,188.440118
0.0,1,188.440118
1.0,1,188.441121
0.0,6,188.445177
0.0,2,188.447175
0.0,1,188.448176
0.0,2,188.449177
0.0,2,188.45118
0.0,6,188.455178
0.0,7,188.459815
1.0,1,188.459815
0.0,4,188.459815
0.0,3,188.459815
0.0,1,188.459815
0.0,2,188.459815
0.0,1,188.459815
0.0,4,188.459815
0.0,1,188.459815
0.0,1,188.459815
0.0,1,188.474855
1.0,2,188.474855
0.0,2,188.480576
0.0,1,188.481919
0.0,4,188.482701
1.0,6,188.482701
0.0,2,188.482701
1.0,12,188.499136
0.0,1,188.500131
1.0,10,188.507131
0.0,1,188.508128
0.0,1,188.509132
0.0,1,188.510098
0.0,1,188.510098
1.0,1,188.511132
0.0,4,188.514132
1.0,1,188.515131
0.0,5,188.518131
0.0,7,188.523131
0.0,11,188.526445
0.0,2,188.526445
0.0,1,188.526445
1.0,3,188.526445
0.0,2,188.526445
1.0,7,188.542104
1.0,7,188.547771
1.0,5,188.550933
0.0,10,188.557934
1.0,2,188.559736
0.0,1,188.56032
1.0,1,188.561124
0.0,3,188.563179
1.0,2,188.565179
1.0,2,188.566179
0.0,1,188.567181
0.0,2,188.569179
0.0,1,188.569179
1.0,4,188.572182
1.0,1,188.573179
0.0,4,188.576627
0.0,2,188.57769
0.0,3,188.579691
1.0,1,188.580691
0.0,1,188.581686
0.0,2,188.582689
1.0,2,188.584689
1.0,3,188.586689
1.0,1,188.587689
1.0,14,188.600242
0.0,4,188.600242
1.0,10,188.611753
0.0,6,188.615752
0.0,6,188.620752
0.0,3,188.622751
0.0,1,188.623754
1.0,2,188.624753
0.0,1,188.625753
1.0,5,188.628752
0.0,4,188.631752
1.0,3,188.633753
0.0,2,188.635755
0.0,7,188.640752
0.0,8,188.64313
0.0,2,188.64313
1.0,7,188.64313
1.0,2,188.64313
0.0,9,188.660549
0.0,4,188.663584
0.0,3,188.665584
0.0,3,188.667584
0.0,5,188.671586
0.0,6,188.675589
0.0,3,188.67749
0.0,2,188.67949
0.0,4,188.68249
0.0,3,188.684491
0.0,1,188.685493
0.0,6,188.689491
0.0,8,188.69306
1.0,5,188.69306
1.0,1,188.69306
0.0,3,188.69306
0.0,2,188.69306
0.0,1,188.69306
1.0,7,188.708599
0.0,1,188.708599
0.0,2,188.714528
0.0,1,188.715546
0.0,1,188.716542
1.0,2,188.717542
0.0,3,188.720542
0.0,5,188.723542
0.0,3,188.725578
1.0,6,188.728096
0.0,1,188.728096
0.0,2,188.728096
0.0,5,188.728096
0.0,3,188.728096
0.0,7,188.743043
1.0,1,188.744086
1.0,5,188.748085
0.0,6,188.752082
0.0,7,188.757083
0.0,1,188.758083
1.0,8,188.764107
0.0,2,188.76511
0.0,1,188.766108
0.0,3,188.768108
1.0,1,188.769112
0.0,1,188.770112
0.0,9,188.776213
0.0,8,188.777384
0.0,10,188.777384
0.0,4,188.777384
1.0,2,188.793972
1.0,4,188.801178
0.0,2,188.802178
1.0,1,188.803178
1.0,1,188.804178
0.0,7,188.808178
0.0,1,188.809848
0.0,3,188.811891
0.0,5,188.814887
0.0,4,188.817889
0.0,1,188.818886
0.0,5,188.822889
1.0,1,188.822889
1.0,1,188.823892
1.0,2,188.826393
0.0,2,188.826393
0.0,5,188.826393
